Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,log_ret
2021-12-02 00:00:00-05:00,144.1571767868555,146.01803716537648,143.68967474660153,144.0013427734375,11334700,0.0,0.0,-0.006282152973023258
2021-12-03 00:00:00-05:00,144.7530036112651,146.3663560607335,144.4596591727621,146.10052490234375,8750500,0.0,0.0,0.014472287162874409
2021-12-06 00:00:00-05:00,146.84305075745434,149.89559848482477,146.51304521969985,149.36392211914062,9692000,0.0,0.0,0.022090846879232018
2021-12-07 00:00:00-05:00,150.3355915456819,150.58309917995186,148.8780730090218,149.74891662597656,8311300,0.0,0.0,0.0025742440281453227
2021-12-08 00:00:00-05:00,149.84977023161738,150.85812442892754,149.0889236986352,150.64727783203125,6216400,0.0,0.0,0.0059811935093856405
2021-12-09 00:00:00-05:00,150.50057912422,152.15060661721594,149.86808140705148,152.0772705078125,8574200,0.0,0.0,0.009447554352145282
2021-12-10 00:00:00-05:00,151.77478264471108,152.80146023095654,150.93142435608598,151.70144653320312,6572200,0.0,0.0,-0.0024743284849737535
2021-12-13 00:00:00-05:00,151.02309550697723,155.10232047887487,150.1522519267301,154.41481018066406,11142300,0.0,0.0,0.0177281320549163
2021-12-14 00:00:00-05:00,154.30480060413106,156.7248360997855,153.2322863036352,156.1014862060547,10482400,0.0,0.0,0.010863794485049816
2021-12-15 00:00:00-05:00,155.698164759461,157.0273484841324,155.30398493114944,156.88067626953125,8552200,0.0,0.0,0.0049791442880415815
2021-12-16 00:00:00-05:00,156.9906732631848,159.0532040711492,156.60566919085662,158.59486389160156,8998600,0.0,0.0,0.010867432015673195
2021-12-17 00:00:00-05:00,155.50567283129809,156.5506879972517,153.69064943515414,154.21315002441406,16726200,0.0,0.0,-0.02801718812841969
2021-12-20 00:00:00-05:00,153.82814617276793,154.46981969902544,152.67313382550435,153.7731475830078,7954500,0.0,0.0,-0.0028572877701122934
2021-12-21 00:00:00-05:00,154.05729182517325,154.09396687081212,152.15059508746822,153.2781219482422,7954200,0.0,0.0,-0.003224387017882968
2021-12-22 00:00:00-05:00,153.14061817587813,154.158133931469,152.27893640245838,153.93812561035156,4178200,0.0,0.0,0.0042966782046134355
2021-12-23 00:00:00-05:00,153.8923237865229,154.8731646287486,153.41564601942494,154.2314910888672,3501500,0.0,0.0,0.001903922718123674
2021-12-27 00:00:00-05:00,155.0473026583743,155.69815181440887,154.64396109547187,155.53314208984375,3704800,0.0,0.0,0.008404178675498919
2021-12-28 00:00:00-05:00,155.64315663364843,156.4223405569677,155.45982335387703,156.15650939941406,3187000,0.0,0.0,0.003999928375666428
2021-12-29 00:00:00-05:00,155.83567329594553,157.65987238941523,155.75317541412576,157.25653076171875,3662000,0.0,0.0,0.007019656098231408
2021-12-30 00:00:00-05:00,157.77902977575712,158.47571584850988,157.439862495559,157.9532012939453,4231800,0.0,0.0,0.004420369016369108
2021-12-31 00:00:00-05:00,158.1548585299436,158.29235498648265,156.77983801482503,156.81651306152344,4409500,0.0,0.0,-0.007222379546977464
2022-01-03 00:00:00-05:00,156.02817238401303,157.30235754250566,155.0106566108691,157.24734497070312,6012200,0.0,0.0,0.002743596045274188
2022-01-04 00:00:00-05:00,156.80731555536627,157.93482830488506,156.38565048884772,156.82565307617188,6748400,0.0,0.0,-0.0026853129721562397
2022-01-05 00:00:00-05:00,157.66902621779258,159.01654750271834,157.32068319551902,157.87069702148438,7016100,0.0,0.0,0.006641626358216968
2022-01-06 00:00:00-05:00,157.80652824801174,158.12737198904975,156.56901807707905,157.32986450195312,7301600,0.0,0.0,-0.0034316756776835433
2022-01-07 00:00:00-05:00,157.1740178651852,159.7773866839768,156.871511673311,159.45654296875,6986000,0.0,0.0,0.013426778208018852
2022-01-10 00:00:00-05:00,159.218211434061,159.218211434061,157.81569162456233,158.66819763183594,7698400,0.0,0.0,-0.0049562127684312784
2022-01-11 00:00:00-05:00,158.57653515565679,158.94320169229906,155.93649133205088,156.98150634765625,8341100,0.0,0.0,-0.010687210010821069
2022-01-12 00:00:00-05:00,155.47816220201491,155.90900310623437,154.3139741850326,155.64315795898438,8116200,0.0,0.0,-0.008562066385324307
2022-01-13 00:00:00-05:00,154.91896765373505,156.2206519756475,154.42396645593837,154.69895935058594,6159400,0.0,0.0,-0.006084907391330496
2022-01-14 00:00:00-05:00,154.5798219532563,154.5981454904973,153.2231248760401,153.8556365966797,5847700,0.0,0.0,-0.005466292609998646
2022-01-18 00:00:00-05:00,153.17730712890625,153.7456445257644,152.178114818792,153.17730712890625,7815600,0.0,0.0,-0.004418617515073997
2022-01-19 00:00:00-05:00,153.26895993004987,154.66231805314504,152.46229069030667,152.70062255859375,5926500,0.0,0.0,-0.0031168313235347966
2022-01-20 00:00:00-05:00,153.35146728775686,153.87398186150187,151.18810085269217,151.4814453125,6011300,0.0,0.0,-0.008016144956666693
2022-01-21 00:00:00-05:00,152.34311195282277,153.993139405744,150.76642060752388,151.13308715820312,10550300,0.0,0.0,-0.002302323720748234
2022-01-24 00:00:00-05:00,150.33558287412777,150.49141686081026,145.07383243805756,149.3914031982422,14054600,0.0,0.0,-0.011591091680742238
2022-01-25 00:00:00-05:00,148.83225190578077,154.37817192823087,148.11724220899518,153.6631622314453,14081200,0.0,0.0,0.028193219770549227
2022-01-26 00:00:00-05:00,153.58064000511362,155.12067047034304,152.37979082571584,154.3506622314453,9963200,0.0,0.0,0.004464092758913907
2022-01-27 00:00:00-05:00,155.27646660275437,157.5865047435036,154.91896186563858,156.37648010253906,9066700,0.0,0.0,0.01303939243433927
2022-01-28 00:00:00-05:00,156.6240106820464,157.52235354023514,155.1939915236223,157.4765167236328,9783100,0.0,0.0,0.007009913155277658
2022-01-31 00:00:00-05:00,157.2106736779103,158.23735115248184,156.58733777904376,157.93484497070312,8054800,0.0,0.0,0.002906227392704075
2022-02-01 00:00:00-05:00,157.43069493667224,157.65068927792768,155.31315149006002,156.64234924316406,8154700,0.0,0.0,-0.008217397982773988
2022-02-02 00:00:00-05:00,155.51479558019395,158.57651818190567,155.51479558019395,158.37484741210938,7382800,0.0,0.0,0.010999498789716178
2022-02-03 00:00:00-05:00,157.90736717856495,159.15405313345934,156.7890159254641,158.36570739746094,6240400,0.0,0.0,-5.771294210532574e-05
2022-02-04 00:00:00-05:00,156.752351363058,158.56737467288582,155.9456681198309,157.32986450195312,6392200,0.0,0.0,-0.006562313221968097
