Date,4 WEEKS BANK DISCOUNT,4 WEEKS COUPON EQUIVALENT,8 WEEKS BANK DISCOUNT,8 WEEKS COUPON EQUIVALENT,13 WEEKS BANK DISCOUNT,13 WEEKS COUPON EQUIVALENT,17 WEEKS BANK DISCOUNT,17 WEEKS COUPON EQUIVALENT,26 WEEKS BANK DISCOUNT,26 WEEKS COUPON EQUIVALENT,52 WEEKS BANK DISCOUNT,52 WEEKS COUPON EQUIVALENT
2007-12-10,2.99,3.05,NaN,NaN,2.98,3.05,NaN,NaN,3.2,3.31,NaN,NaN
2007-12-07,2.98,3.04,NaN,NaN,3.04,3.11,NaN,NaN,3.2,3.31,NaN,NaN
2007-12-06,3.03,3.09,NaN,NaN,3.02,3.09,NaN,NaN,3.18,3.29,NaN,NaN
2007-12-05,3.1,3.16,NaN,NaN,3.0,3.07,NaN,NaN,3.14,3.24,NaN,NaN
2007-12-04,3.1,3.16,NaN,NaN,3.0,3.07,NaN,NaN,3.12,3.22,NaN,NaN
2007-12-03,3.57,3.64,NaN,NaN,2.99,3.06,NaN,NaN,3.17,3.28,NaN,NaN
2007-11-30,3.6,3.67,NaN,NaN,3.08,3.15,NaN,NaN,3.26,3.37,NaN,NaN
2007-11-29,3.34,3.4,NaN,NaN,2.92,2.99,NaN,NaN,3.19,3.3,NaN,NaN
2007-11-28,3.47,3.54,NaN,NaN,2.98,3.05,NaN,NaN,3.27,3.38,NaN,NaN
2007-11-27,3.61,3.68,NaN,NaN,3.08,3.16,NaN,NaN,3.26,3.37,NaN,NaN
2007-11-26,3.53,3.6,NaN,NaN,3.06,3.14,NaN,NaN,3.23,3.34,NaN,NaN
2007-11-23,3.61,3.68,NaN,NaN,3.15,3.23,NaN,NaN,3.28,3.39,NaN,NaN
2007-11-21,3.48,3.55,NaN,NaN,3.02,3.09,NaN,NaN,3.17,3.28,NaN,NaN
2007-11-20,3.58,3.65,NaN,NaN,3.17,3.25,NaN,NaN,3.3,3.41,NaN,NaN
2007-11-19,3.72,3.79,NaN,NaN,3.32,3.4,NaN,NaN,3.43,3.55,NaN,NaN
2007-11-16,3.74,3.81,NaN,NaN,3.32,3.4,NaN,NaN,3.45,3.57,NaN,NaN
2007-11-15,3.69,3.76,NaN,NaN,3.22,3.3,NaN,NaN,3.44,3.56,NaN,NaN
2007-11-14,3.8,3.87,NaN,NaN,3.33,3.41,NaN,NaN,3.57,3.7,NaN,NaN
2007-11-13,3.71,3.78,NaN,NaN,3.41,3.5,NaN,NaN,3.63,3.76,NaN,NaN
2007-11-09,3.37,3.43,NaN,NaN,3.19,3.27,NaN,NaN,3.52,3.64,NaN,NaN
2007-11-08,3.5,3.57,NaN,NaN,3.3,3.38,NaN,NaN,3.55,3.67,NaN,NaN
2007-11-07,3.71,3.78,NaN,NaN,3.4,3.49,NaN,NaN,3.63,3.76,NaN,NaN
2007-11-06,3.91,3.99,NaN,NaN,3.66,3.76,NaN,NaN,3.76,3.9,NaN,NaN
2007-11-05,3.81,3.88,NaN,NaN,3.62,3.71,NaN,NaN,3.8,3.94,NaN,NaN
2007-11-02,3.67,3.74,NaN,NaN,3.52,3.61,NaN,NaN,3.66,3.79,NaN,NaN
2007-11-01,3.83,3.91,NaN,NaN,3.71,3.81,NaN,NaN,3.81,3.95,NaN,NaN
2007-10-31,3.93,4.01,NaN,NaN,3.84,3.94,NaN,NaN,3.94,4.09,NaN,NaN
2007-10-30,3.95,4.03,NaN,NaN,3.86,3.96,NaN,NaN,3.92,4.07,NaN,NaN
2007-10-29,3.88,3.95,NaN,NaN,3.91,4.01,NaN,NaN,3.95,4.1,NaN,NaN
2007-10-26,3.9,3.98,NaN,NaN,3.86,3.96,NaN,NaN,3.91,4.05,NaN,NaN
2007-10-25,3.84,3.92,NaN,NaN,3.84,3.94,NaN,NaN,3.88,4.02,NaN,NaN
2007-10-24,3.76,3.83,NaN,NaN,3.75,3.85,NaN,NaN,3.86,4.0,NaN,NaN
2007-10-23,3.9,3.98,NaN,NaN,3.88,3.98,NaN,NaN,3.97,4.12,NaN,NaN
2007-10-22,3.58,3.65,NaN,NaN,3.9,4.0,NaN,NaN,4.0,4.15,NaN,NaN
2007-10-19,3.35,3.41,NaN,NaN,3.75,3.85,NaN,NaN,3.93,4.07,NaN,NaN
2007-10-18,3.12,3.18,NaN,NaN,3.66,3.76,NaN,NaN,3.94,4.09,NaN,NaN
2007-10-17,3.66,3.73,NaN,NaN,3.91,4.01,NaN,NaN,4.02,4.17,NaN,NaN
2007-10-16,4.06,4.14,NaN,NaN,4.14,4.25,NaN,NaN,4.17,4.33,NaN,NaN
2007-10-15,4.16,4.24,NaN,NaN,4.19,4.31,NaN,NaN,4.23,4.39,NaN,NaN
2007-10-12,4.04,4.12,NaN,NaN,4.09,4.2,NaN,NaN,4.15,4.31,NaN,NaN
2007-10-11,3.9,3.98,NaN,NaN,4.01,4.12,NaN,NaN,4.11,4.27,NaN,NaN
2007-10-10,3.73,3.8,NaN,NaN,3.95,4.06,NaN,NaN,4.11,4.27,NaN,NaN
2007-10-09,3.59,3.66,NaN,NaN,3.96,4.07,NaN,NaN,4.12,4.28,NaN,NaN
2007-10-05,3.48,3.55,NaN,NaN,3.89,3.99,NaN,NaN,4.05,4.2,NaN,NaN
2007-10-04,3.54,3.61,NaN,NaN,3.85,3.95,NaN,NaN,4.0,4.15,NaN,NaN
2007-10-03,3.59,3.66,NaN,NaN,3.86,3.96,NaN,NaN,4.01,4.16,NaN,NaN
2007-10-02,3.55,3.62,NaN,NaN,3.86,3.96,NaN,NaN,4.01,4.16,NaN,NaN
2007-10-01,3.39,3.45,NaN,NaN,3.83,3.93,NaN,NaN,4.0,4.15,NaN,NaN
2007-09-28,3.34,3.4,NaN,NaN,3.72,3.82,NaN,NaN,3.94,4.09,NaN,NaN
2007-09-27,3.22,3.28,NaN,NaN,3.62,3.71,NaN,NaN,3.92,4.07,NaN,NaN
2007-09-26,3.18,3.24,NaN,NaN,3.64,3.74,NaN,NaN,3.91,4.06,NaN,NaN
2007-09-25,3.28,3.34,NaN,NaN,3.7,3.8,NaN,NaN,3.91,4.06,NaN,NaN
2007-09-24,3.22,3.28,NaN,NaN,3.76,3.86,NaN,NaN,3.96,4.11,NaN,NaN
2007-09-21,3.15,3.21,NaN,NaN,3.64,3.73,NaN,NaN,3.95,4.1,NaN,NaN
2007-09-20,3.38,3.45,NaN,NaN,3.69,3.79,NaN,NaN,3.96,4.11,NaN,NaN
2007-09-19,3.54,3.61,NaN,NaN,3.83,3.93,NaN,NaN,3.94,4.09,NaN,NaN
2007-09-18,3.8,3.87,NaN,NaN,3.91,4.01,NaN,NaN,3.97,4.12,NaN,NaN
2007-09-17,3.71,3.78,NaN,NaN,4.05,4.16,NaN,NaN,4.15,4.31,NaN,NaN
2007-09-14,3.77,3.84,NaN,NaN,3.9,4.0,NaN,NaN,4.07,4.22,NaN,NaN
2007-09-13,3.96,4.04,NaN,NaN,3.97,4.08,NaN,NaN,4.11,4.27,NaN,NaN
2007-09-12,3.92,4.0,NaN,NaN,3.93,4.04,NaN,NaN,4.05,4.2,NaN,NaN
2007-09-11,4.05,4.13,NaN,NaN,4.0,4.11,NaN,NaN,4.11,4.27,NaN,NaN
2007-09-10,3.86,3.93,NaN,NaN,3.86,3.96,NaN,NaN,4.05,4.2,NaN,NaN
2007-09-07,3.95,4.03,NaN,NaN,3.96,4.06,NaN,NaN,4.05,4.2,NaN,NaN
2007-09-06,4.2,4.28,NaN,NaN,4.18,4.29,NaN,NaN,4.25,4.42,NaN,NaN
2007-09-05,4.32,4.41,NaN,NaN,4.24,4.36,NaN,NaN,4.24,4.41,NaN,NaN
2007-09-04,4.48,4.57,NaN,NaN,4.35,4.47,NaN,NaN,4.35,4.52,NaN,NaN
2007-08-31,3.95,4.03,NaN,NaN,3.91,4.01,NaN,NaN,4.06,4.21,NaN,NaN
2007-08-30,3.62,3.69,NaN,NaN,3.74,3.84,NaN,NaN,4.06,4.21,NaN,NaN
2007-08-29,3.94,4.02,NaN,NaN,3.88,3.98,NaN,NaN,4.14,4.3,NaN,NaN
2007-08-28,4.51,4.6,NaN,NaN,4.28,4.4,NaN,NaN,4.31,4.48,NaN,NaN
2007-08-27,4.67,4.76,NaN,NaN,4.5,4.63,NaN,NaN,4.51,4.69,NaN,NaN
2007-08-24,4.16,4.24,NaN,NaN,4.13,4.24,NaN,NaN,4.16,4.32,NaN,NaN
2007-08-23,3.71,3.78,NaN,NaN,3.79,3.89,NaN,NaN,4.04,4.19,NaN,NaN
2007-08-22,3.04,3.1,NaN,NaN,3.58,3.67,NaN,NaN,3.93,4.08,NaN,NaN
2007-08-21,3.1,3.16,NaN,NaN,3.51,3.6,NaN,NaN,3.93,4.08,NaN,NaN
2007-08-20,2.35,2.39,NaN,NaN,3.08,3.16,NaN,NaN,4.02,4.17,NaN,NaN
2007-08-17,2.91,2.96,NaN,NaN,3.65,3.74,NaN,NaN,4.04,4.19,NaN,NaN
2007-08-16,3.03,3.09,NaN,NaN,3.69,3.79,NaN,NaN,4.07,4.22,NaN,NaN
2007-08-15,4.1,4.18,NaN,NaN,4.1,4.21,NaN,NaN,4.31,4.48,NaN,NaN
2007-08-14,4.53,4.62,NaN,NaN,4.51,4.64,NaN,NaN,4.62,4.81,NaN,NaN
2007-08-13,4.51,4.6,NaN,NaN,4.61,4.74,NaN,NaN,4.7,4.89,NaN,NaN
2007-08-10,4.28,4.36,NaN,NaN,4.44,4.56,NaN,NaN,4.62,4.81,NaN,NaN
2007-08-09,4.6,4.69,NaN,NaN,4.67,4.8,NaN,NaN,4.67,4.86,NaN,NaN
2007-08-08,4.94,5.04,NaN,NaN,4.81,4.95,NaN,NaN,4.81,5.01,NaN,NaN
2007-08-07,4.95,5.05,NaN,NaN,4.8,4.94,NaN,NaN,4.78,4.98,NaN,NaN
2007-08-06,4.83,4.93,NaN,NaN,4.74,4.88,NaN,NaN,4.72,4.92,NaN,NaN
2007-08-03,4.85,4.95,NaN,NaN,4.72,4.85,NaN,NaN,4.72,4.91,NaN,NaN
2007-08-02,4.93,5.03,NaN,NaN,4.75,4.89,NaN,NaN,4.75,4.95,NaN,NaN
2007-08-01,4.96,5.06,NaN,NaN,4.75,4.89,NaN,NaN,4.76,4.96,NaN,NaN
2007-07-31,5.03,5.13,NaN,NaN,4.82,4.96,NaN,NaN,4.79,4.99,NaN,NaN
2007-07-30,4.85,4.95,NaN,NaN,4.82,4.96,NaN,NaN,4.8,5.0,NaN,NaN
2007-07-27,4.8,4.9,NaN,NaN,4.72,4.85,NaN,NaN,4.75,4.95,NaN,NaN
2007-07-26,4.89,4.99,NaN,NaN,4.78,4.92,NaN,NaN,4.76,4.96,NaN,NaN
2007-07-25,4.94,5.04,NaN,NaN,4.85,4.99,NaN,NaN,4.85,5.05,NaN,NaN
2007-07-24,4.95,5.05,NaN,NaN,4.88,5.02,NaN,NaN,4.87,5.08,NaN,NaN
2007-07-23,4.76,4.85,NaN,NaN,4.88,5.02,NaN,NaN,4.89,5.1,NaN,NaN
2007-07-20,4.65,4.74,NaN,NaN,4.83,4.97,NaN,NaN,4.85,5.05,NaN,NaN
2007-07-19,4.67,4.76,NaN,NaN,4.84,4.98,NaN,NaN,4.86,5.06,NaN,NaN
2007-07-18,4.67,4.77,NaN,NaN,4.82,4.96,NaN,NaN,4.85,5.05,NaN,NaN
2007-07-17,4.67,4.77,NaN,NaN,4.82,4.96,NaN,NaN,4.87,5.08,NaN,NaN
2007-07-16,4.62,4.71,NaN,NaN,4.84,4.98,NaN,NaN,4.87,5.08,NaN,NaN
2007-07-13,4.61,4.7,NaN,NaN,4.83,4.97,NaN,NaN,4.85,5.05,NaN,NaN
2007-07-12,4.62,4.71,NaN,NaN,4.83,4.97,NaN,NaN,4.85,5.05,NaN,NaN
2007-07-11,4.63,4.72,NaN,NaN,4.81,4.95,NaN,NaN,4.84,5.04,NaN,NaN
2007-07-10,4.64,4.73,NaN,NaN,4.81,4.95,NaN,NaN,4.83,5.03,NaN,NaN
2007-07-09,4.54,4.63,NaN,NaN,4.83,4.97,NaN,NaN,4.85,5.05,NaN,NaN
2007-07-06,4.6,4.69,NaN,NaN,4.81,4.95,NaN,NaN,4.81,5.01,NaN,NaN
2007-07-05,4.65,4.74,NaN,NaN,4.81,4.95,NaN,NaN,4.83,5.03,NaN,NaN
2007-07-03,4.67,4.77,NaN,NaN,4.81,4.95,NaN,NaN,4.82,5.02,NaN,NaN
2007-07-02,4.4,4.49,NaN,NaN,4.81,4.95,NaN,NaN,4.82,5.02,NaN,NaN
2007-06-29,4.16,4.24,NaN,NaN,4.68,4.81,NaN,NaN,4.74,4.93,NaN,NaN
2007-06-28,3.97,4.05,NaN,NaN,4.64,4.77,NaN,NaN,4.75,4.95,NaN,NaN
2007-06-27,4.15,4.23,NaN,NaN,4.64,4.77,NaN,NaN,4.75,4.95,NaN,NaN
2007-06-26,4.44,4.53,NaN,NaN,4.69,4.83,NaN,NaN,4.81,5.01,NaN,NaN
2007-06-25,4.3,4.38,NaN,NaN,4.69,4.83,NaN,NaN,4.81,5.01,NaN,NaN
2007-06-22,4.18,4.26,NaN,NaN,4.59,4.72,NaN,NaN,4.75,4.95,NaN,NaN
2007-06-21,4.07,4.15,NaN,NaN,4.57,4.7,NaN,NaN,4.76,4.96,NaN,NaN
2007-06-20,4.33,4.42,NaN,NaN,4.61,4.74,NaN,NaN,4.77,4.97,NaN,NaN
2007-06-19,4.35,4.44,NaN,NaN,4.52,4.65,NaN,NaN,4.71,4.91,NaN,NaN
2007-06-18,4.37,4.46,NaN,NaN,4.51,4.64,NaN,NaN,4.73,4.93,NaN,NaN
2007-06-15,4.37,4.46,NaN,NaN,4.43,4.55,NaN,NaN,4.68,4.87,NaN,NaN
2007-06-14,4.42,4.51,NaN,NaN,4.52,4.65,NaN,NaN,4.73,4.93,NaN,NaN
2007-06-13,4.53,4.62,NaN,NaN,4.53,4.66,NaN,NaN,4.74,4.94,NaN,NaN
2007-06-12,4.56,4.65,NaN,NaN,4.59,4.72,NaN,NaN,4.77,4.97,NaN,NaN
2007-06-11,4.61,4.7,NaN,NaN,4.6,4.73,NaN,NaN,4.76,4.96,NaN,NaN
2007-06-08,4.67,4.76,NaN,NaN,4.64,4.77,NaN,NaN,4.74,4.93,NaN,NaN
2007-06-07,4.7,4.8,NaN,NaN,4.67,4.8,NaN,NaN,4.77,4.97,NaN,NaN
2007-06-06,4.68,4.78,NaN,NaN,4.67,4.8,NaN,NaN,4.75,4.95,NaN,NaN
2007-06-05,4.66,4.75,NaN,NaN,4.7,4.84,NaN,NaN,4.79,4.99,NaN,NaN
2007-06-04,4.69,4.78,NaN,NaN,4.68,4.81,NaN,NaN,4.79,4.99,NaN,NaN
2007-06-01,4.71,4.8,NaN,NaN,4.66,4.79,NaN,NaN,4.78,4.98,NaN,NaN
2007-05-31,4.69,4.78,NaN,NaN,4.6,4.73,NaN,NaN,4.76,4.96,NaN,NaN
2007-05-30,4.85,4.95,NaN,NaN,4.71,4.85,NaN,NaN,4.79,4.99,NaN,NaN
2007-05-29,4.87,4.97,NaN,NaN,4.76,4.9,NaN,NaN,4.8,5.0,NaN,NaN
2007-05-25,4.88,4.98,NaN,NaN,4.75,4.88,NaN,NaN,4.77,4.97,NaN,NaN
2007-05-24,4.9,5.0,NaN,NaN,4.77,4.91,NaN,NaN,4.79,4.99,NaN,NaN
2007-05-23,4.9,5.0,NaN,NaN,4.77,4.91,NaN,NaN,4.81,5.01,NaN,NaN
2007-05-22,4.91,5.01,NaN,NaN,4.79,4.93,NaN,NaN,4.82,5.02,NaN,NaN
2007-05-21,4.76,4.85,NaN,NaN,4.76,4.88,NaN,NaN,4.81,5.01,NaN,NaN
2007-05-18,4.69,4.78,NaN,NaN,4.7,4.83,NaN,NaN,4.78,4.98,NaN,NaN
2007-05-17,4.7,4.8,NaN,NaN,4.68,4.81,NaN,NaN,4.71,4.9,NaN,NaN
2007-05-16,4.64,4.73,NaN,NaN,4.62,4.75,NaN,NaN,4.67,4.86,NaN,NaN
2007-05-15,4.69,4.79,NaN,NaN,4.7,4.84,NaN,NaN,4.71,4.91,NaN,NaN
2007-05-14,4.61,4.7,NaN,NaN,4.73,4.85,NaN,NaN,4.74,4.94,NaN,NaN
2007-05-11,4.65,4.74,NaN,NaN,4.73,4.86,NaN,NaN,4.72,4.91,NaN,NaN
2007-05-10,4.67,4.76,NaN,NaN,4.73,4.87,NaN,NaN,4.75,4.95,NaN,NaN
2007-05-09,4.65,4.74,NaN,NaN,4.74,4.88,NaN,NaN,4.79,4.99,NaN,NaN
2007-05-08,4.66,4.75,NaN,NaN,4.76,4.9,NaN,NaN,4.82,5.02,NaN,NaN
2007-05-07,4.65,4.74,NaN,NaN,4.77,4.9,NaN,NaN,4.83,5.03,NaN,NaN
2007-05-04,4.64,4.73,NaN,NaN,4.76,4.9,NaN,NaN,4.83,5.03,NaN,NaN
2007-05-03,4.64,4.73,NaN,NaN,4.76,4.9,NaN,NaN,4.83,5.03,NaN,NaN
2007-05-02,4.62,4.71,NaN,NaN,4.77,4.91,NaN,NaN,4.82,5.02,NaN,NaN
2007-05-01,4.59,4.68,NaN,NaN,4.76,4.9,NaN,NaN,4.81,5.01,NaN,NaN
2007-04-30,4.69,4.78,NaN,NaN,4.79,4.92,NaN,NaN,4.83,5.03,NaN,NaN
2007-04-27,4.75,4.84,NaN,NaN,4.81,4.95,NaN,NaN,4.83,5.03,NaN,NaN
2007-04-26,4.81,4.91,NaN,NaN,4.82,4.96,NaN,NaN,4.84,5.04,NaN,NaN
2007-04-25,4.84,4.94,NaN,NaN,4.83,4.97,NaN,NaN,4.83,5.03,NaN,NaN
2007-04-24,4.83,4.92,NaN,NaN,4.84,4.98,NaN,NaN,4.83,5.03,NaN,NaN
2007-04-23,4.83,4.93,NaN,NaN,4.85,4.98,NaN,NaN,4.84,5.04,NaN,NaN
2007-04-20,4.83,4.93,NaN,NaN,4.85,4.99,NaN,NaN,4.85,5.05,NaN,NaN
2007-04-19,4.83,4.93,NaN,NaN,4.85,4.99,NaN,NaN,4.84,5.04,NaN,NaN
2007-04-18,4.84,4.94,NaN,NaN,4.86,5.0,NaN,NaN,4.84,5.04,NaN,NaN
2007-04-17,4.85,4.94,NaN,NaN,4.87,5.01,NaN,NaN,4.86,5.07,NaN,NaN
2007-04-16,4.87,4.97,NaN,NaN,4.88,5.01,NaN,NaN,4.88,5.09,NaN,NaN
2007-04-13,4.88,4.98,NaN,NaN,4.88,5.02,NaN,NaN,4.89,5.09,NaN,NaN
2007-04-12,4.9,5.0,NaN,NaN,4.89,5.03,NaN,NaN,4.89,5.1,NaN,NaN
2007-04-11,4.91,5.01,NaN,NaN,4.9,5.04,NaN,NaN,4.89,5.1,NaN,NaN
2007-04-10,4.91,5.0,NaN,NaN,4.89,5.03,NaN,NaN,4.89,5.1,NaN,NaN
2007-04-09,4.99,5.09,NaN,NaN,4.89,5.02,NaN,NaN,4.9,5.11,NaN,NaN
2007-04-06,5.0,5.1,NaN,NaN,4.91,5.05,NaN,NaN,4.9,5.11,NaN,NaN
2007-04-05,5.0,5.1,NaN,NaN,4.9,5.04,NaN,NaN,4.87,5.08,NaN,NaN
2007-04-04,5.06,5.16,NaN,NaN,4.92,5.06,NaN,NaN,4.87,5.08,NaN,NaN
2007-04-03,5.06,5.15,NaN,NaN,4.91,5.05,NaN,NaN,4.88,5.09,NaN,NaN
2007-04-02,5.03,5.13,NaN,NaN,4.91,5.04,NaN,NaN,4.88,5.09,NaN,NaN
2007-03-30,4.97,5.07,NaN,NaN,4.9,5.04,NaN,NaN,4.86,5.06,NaN,NaN
2007-03-29,4.95,5.05,NaN,NaN,4.91,5.05,NaN,NaN,4.86,5.06,NaN,NaN
2007-03-28,5.08,5.19,NaN,NaN,4.92,5.06,NaN,NaN,4.87,5.08,NaN,NaN
2007-03-27,5.11,5.2,NaN,NaN,4.93,5.08,NaN,NaN,4.88,5.09,NaN,NaN
2007-03-26,5.14,5.24,NaN,NaN,4.93,5.06,NaN,NaN,4.88,5.09,NaN,NaN
2007-03-23,5.15,5.25,NaN,NaN,4.94,5.08,NaN,NaN,4.9,5.11,NaN,NaN
2007-03-22,5.14,5.25,NaN,NaN,4.92,5.06,NaN,NaN,4.88,5.09,NaN,NaN
2007-03-21,5.14,5.25,NaN,NaN,4.91,5.05,NaN,NaN,4.87,5.08,NaN,NaN
2007-03-20,5.13,5.22,NaN,NaN,4.92,5.06,NaN,NaN,4.91,5.12,NaN,NaN
2007-03-19,5.09,5.19,NaN,NaN,4.93,5.06,NaN,NaN,4.92,5.13,NaN,NaN
2007-03-16,5.09,5.19,NaN,NaN,4.9,5.04,NaN,NaN,4.93,5.14,NaN,NaN
2007-03-15,5.12,5.23,NaN,NaN,4.91,5.05,NaN,NaN,4.91,5.12,NaN,NaN
2007-03-14,5.14,5.25,NaN,NaN,4.92,5.06,NaN,NaN,4.89,5.1,NaN,NaN
2007-03-13,5.14,5.23,NaN,NaN,4.94,5.09,NaN,NaN,4.89,5.1,NaN,NaN
2007-03-12,5.14,5.24,NaN,NaN,4.96,5.09,NaN,NaN,4.92,5.13,NaN,NaN
2007-03-09,5.13,5.23,NaN,NaN,4.96,5.1,NaN,NaN,4.93,5.14,NaN,NaN
2007-03-08,5.14,5.25,NaN,NaN,4.95,5.1,NaN,NaN,4.88,5.09,NaN,NaN
2007-03-07,5.14,5.25,NaN,NaN,4.97,5.12,NaN,NaN,4.88,5.09,NaN,NaN
2007-03-06,5.15,5.24,NaN,NaN,4.99,5.14,NaN,NaN,4.89,5.1,NaN,NaN
2007-03-05,5.14,5.24,NaN,NaN,4.97,5.1,NaN,NaN,4.87,5.08,NaN,NaN
2007-03-02,5.14,5.24,NaN,NaN,4.98,5.12,NaN,NaN,4.87,5.07,NaN,NaN
2007-03-01,5.15,5.26,NaN,NaN,5.0,5.15,NaN,NaN,4.9,5.11,NaN,NaN
2007-02-28,5.13,5.24,NaN,NaN,5.01,5.16,NaN,NaN,4.91,5.12,NaN,NaN
2007-02-27,5.13,5.22,NaN,NaN,4.99,5.14,NaN,NaN,4.89,5.1,NaN,NaN
2007-02-26,5.15,5.24,NaN,NaN,5.05,5.19,NaN,NaN,4.97,5.18,NaN,NaN
2007-02-23,5.16,5.25,NaN,NaN,5.05,5.18,NaN,NaN,4.97,5.17,NaN,NaN
2007-02-22,5.17,5.26,NaN,NaN,5.05,5.19,NaN,NaN,4.97,5.17,NaN,NaN
2007-02-21,5.18,5.27,NaN,NaN,5.04,5.18,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-20,5.15,5.24,NaN,NaN,5.05,5.19,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-16,5.14,5.23,NaN,NaN,5.04,5.17,NaN,NaN,4.96,5.15,NaN,NaN
2007-02-15,5.14,5.23,NaN,NaN,5.03,5.16,NaN,NaN,4.95,5.15,NaN,NaN
2007-02-14,5.14,5.23,NaN,NaN,5.02,5.16,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-13,5.15,5.24,NaN,NaN,5.03,5.17,NaN,NaN,4.97,5.17,NaN,NaN
2007-02-12,5.07,5.16,NaN,NaN,5.04,5.18,NaN,NaN,4.98,5.18,NaN,NaN
2007-02-09,5.06,5.15,NaN,NaN,5.02,5.15,NaN,NaN,4.97,5.17,NaN,NaN
2007-02-08,5.06,5.15,NaN,NaN,5.03,5.16,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-07,5.06,5.15,NaN,NaN,5.02,5.16,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-06,5.05,5.14,NaN,NaN,5.01,5.14,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-05,4.97,5.06,NaN,NaN,5.02,5.16,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-02,4.92,5.0,NaN,NaN,5.01,5.14,NaN,NaN,4.96,5.16,NaN,NaN
2007-02-01,4.9,4.99,NaN,NaN,5.0,5.13,NaN,NaN,4.96,5.16,NaN,NaN
2007-01-31,4.91,5.0,NaN,NaN,4.99,5.12,NaN,NaN,4.96,5.16,NaN,NaN
2007-01-30,4.9,4.99,NaN,NaN,5.0,5.13,NaN,NaN,4.98,5.18,NaN,NaN
2007-01-29,4.84,4.92,NaN,NaN,5.01,5.14,NaN,NaN,4.99,5.19,NaN,NaN
2007-01-26,4.84,4.92,NaN,NaN,5.0,5.13,NaN,NaN,4.98,5.18,NaN,NaN
2007-01-25,4.87,4.96,NaN,NaN,5.01,5.14,NaN,NaN,4.98,5.18,NaN,NaN
2007-01-24,4.9,4.99,NaN,NaN,5.0,5.13,NaN,NaN,4.97,5.17,NaN,NaN
2007-01-23,4.93,5.02,NaN,NaN,5.01,5.14,NaN,NaN,4.98,5.18,NaN,NaN
2007-01-22,4.87,4.95,NaN,NaN,5.0,5.13,NaN,NaN,4.98,5.18,NaN,NaN
2007-01-19,4.86,4.94,NaN,NaN,5.01,5.14,NaN,NaN,4.97,5.17,NaN,NaN
2007-01-18,4.87,4.96,NaN,NaN,4.99,5.12,NaN,NaN,4.96,5.16,NaN,NaN
2007-01-17,4.92,5.01,NaN,NaN,4.99,5.12,NaN,NaN,4.96,5.16,NaN,NaN
2007-01-16,4.9,4.98,NaN,NaN,4.98,5.11,NaN,NaN,4.96,5.16,NaN,NaN
2007-01-12,4.89,4.97,NaN,NaN,4.96,5.09,NaN,NaN,4.96,5.15,NaN,NaN
2007-01-11,4.89,4.98,NaN,NaN,4.98,5.11,NaN,NaN,4.95,5.15,NaN,NaN
2007-01-10,4.85,4.94,NaN,NaN,4.96,5.09,NaN,NaN,4.93,5.13,NaN,NaN
2007-01-09,4.81,4.9,NaN,NaN,4.95,5.08,NaN,NaN,4.93,5.13,NaN,NaN
