contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
XOM241220C00125000,2024-11-08 20:59:15+00:00,125.0,1.53,1.5,1.61,-0.08000004,-5.0000024,1387.0,17481.0,0.1889729541015625,0.0,REGULAR,USD,2024-12-20
XOM241220C00130000,2024-11-08 20:59:30+00:00,130.0,0.55,0.53,0.56,-0.06999999,-11.290321,2296.0,23969.0,0.18824053955078124,0.0,REGULAR,USD,2024-12-20
XOM241220C00135000,2024-11-08 20:57:53+00:00,135.0,0.18,0.18,0.19,-0.03999999,-18.181814,323.0,13575.0,0.195320546875,0.0,REGULAR,USD,2024-12-20
XOM241220C00140000,2024-11-08 20:59:53+00:00,140.0,0.07,0.04,0.09,-0.04,-36.363636,67.0,3489.0,0.2148516015625,0.0,REGULAR,USD,2024-12-20
XOM241220C00145000,2024-11-08 19:07:35+00:00,145.0,0.03,0.02,0.13,-0.03,-50.0,254.0,6140.0,0.27295648925781246,0.0,REGULAR,USD,2024-12-20
XOM241220C00150000,2024-11-06 20:50:53+00:00,150.0,0.04,0.01,0.05,0.0,0.0,119.0,2461.0,0.273444765625,0.0,REGULAR,USD,2024-12-20
XOM241220C00155000,2024-11-08 20:38:01+00:00,155.0,0.02,0.02,0.03,-0.02,-50.0,25.0,730.0,0.2910227148437499,0.0,REGULAR,USD,2024-12-20
XOM241220C00160000,2024-10-30 19:38:36+00:00,160.0,0.01,0.02,0.08,0.0,0.0,2.0,262.0,0.36524072265625,0.0,REGULAR,USD,2024-12-20
XOM241220C00165000,2024-10-29 17:09:03+00:00,165.0,0.01,0.02,0.75,0.0,0.0,2.0,653.0,0.5102588037109376,0.0,REGULAR,USD,2024-12-20
XOM241220C00170000,2024-10-18 18:51:18+00:00,170.0,0.03,0.0,0.05,0.0,0.0,1.0,406.0,0.4062559375,0.0,REGULAR,USD,2024-12-20
XOM241220C00175000,2024-10-09 14:36:33+00:00,175.0,0.01,0.0,0.0,0.0,0.0,2.0,2056.0,0.2500075,0.0,REGULAR,USD,2024-12-20
XOM241220C00180000,2024-11-08 17:56:31+00:00,180.0,0.03,0.0,0.03,0.0,0.0,43.0,115.0,0.43945873046875,0.0,REGULAR,USD,2024-12-20
PXD241220C00210000,2024-04-24 16:24:26+00:00,210.0,69.6,0.0,0.0,0.0,0.0,,3.0,0.2500075,0.0,REGULAR,USD,2024-12-20
PXD241220C00260000,2024-04-22 14:26:18+00:00,260.0,27.67,0.0,0.0,0.0,0.0,2.0,3.0,0.500005,0.0,REGULAR,USD,2024-12-20
PXD241220C00280000,2024-05-02 19:55:06+00:00,280.0,15.92,0.0,0.0,0.0,0.0,4.0,6.0,0.500005,0.0,REGULAR,USD,2024-12-20
XOM250117C00042500,2024-11-01 16:49:07+00:00,42.5,74.05,77.45,79.6,0.0,0.0,1.0,7.0,1.4658229833984375,1.0,REGULAR,USD,2025-01-17
XOM250117C00045000,2024-05-13 19:47:07+00:00,45.0,72.75,65.15,67.65,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-01-17
XOM250117C00047500,2024-08-29 19:56:58+00:00,47.5,71.1,66.45,70.6,0.0,0.0,1.0,620.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-01-17
XOM250117C00050000,2024-10-15 14:08:26+00:00,50.0,70.64,70.65,71.7,0.0,0.0,1.0,5.0,0.8164080859374999,1.0,REGULAR,USD,2025-01-17
XOM250117C00055000,2024-08-14 19:58:50+00:00,55.0,63.95,56.1,57.05,0.0,0.0,5.0,6.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-01-17
XOM250117C00060000,2024-11-08 20:44:42+00:00,60.0,60.9,60.6,62.05,1.9400024,3.2903705,8.0,11.0,0.7763694238281251,1.0,REGULAR,USD,2025-01-17
XOM250117C00065000,2024-06-14 17:12:05+00:00,65.0,44.91,46.65,50.6,0.0,0.0,1.0,49.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-01-17
XOM250117C00070000,2024-10-10 16:54:24+00:00,70.0,54.0,50.6,51.65,0.0,0.0,3.0,275.0,0.7314479980468749,1.0,REGULAR,USD,2025-01-17
XOM250117C00075000,2024-11-08 16:25:38+00:00,75.0,45.65,45.6,46.65,2.7300034,6.360679,1.0,1658.0,0.6518589501953126,1.0,REGULAR,USD,2025-01-17
XOM250117C00077500,2024-10-31 17:38:27+00:00,77.5,40.34,43.05,44.1,0.0,0.0,20.0,149.0,0.6020547607421877,1.0,REGULAR,USD,2025-01-17
XOM250117C00080000,2024-11-07 20:17:12+00:00,80.0,41.55,40.85,41.35,0.0,0.0,1.0,591.0,0.49561051269531253,1.0,REGULAR,USD,2025-01-17
XOM250117C00082500,2024-11-01 16:50:27+00:00,82.5,34.14,38.15,39.15,0.0,0.0,1.0,177.0,0.5405319384765627,1.0,REGULAR,USD,2025-01-17
XOM250117C00085000,2024-11-08 14:55:01+00:00,85.0,34.91,35.65,36.65,-1.4399986,-3.961482,5.0,396.0,0.5053760400390624,1.0,REGULAR,USD,2025-01-17
XOM250117C00087500,2024-11-05 15:41:40+00:00,87.5,31.7,33.1,34.15,0.0,0.0,5.0,753.0,0.47119669433593747,1.0,REGULAR,USD,2025-01-17
XOM250117C00090000,2024-11-08 14:36:28+00:00,90.0,31.29,30.7,31.65,0.1800003,0.5785931,15.0,1856.0,0.437505625,1.0,REGULAR,USD,2025-01-17
XOM250117C00092500,2024-11-07 15:29:35+00:00,92.5,28.1,28.15,28.85,0.0,0.0,1.0,1000.0,0.34278000976562495,1.0,REGULAR,USD,2025-01-17
XOM250117C00095000,2024-11-08 14:55:01+00:00,95.0,25.04,25.7,27.1,-1.4599991,-5.5094304,5.0,2374.0,0.4331111376953125,1.0,REGULAR,USD,2025-01-17
XOM250117C00097500,2024-11-05 19:40:54+00:00,97.5,21.45,23.55,24.2,0.0,0.0,3.0,1209.0,0.34717449707031245,1.0,REGULAR,USD,2025-01-17
XOM250117C00100000,2024-11-08 15:45:21+00:00,100.0,20.35,21.1,21.5,-1.75,-7.918552,6.0,4010.0,0.28565167480468745,1.0,REGULAR,USD,2025-01-17
XOM250117C00105000,2024-11-08 20:02:18+00:00,105.0,16.6,16.45,16.7,0.11000061,0.6670747,9.0,6619.0,0.25196060546875,1.0,REGULAR,USD,2025-01-17
XOM250117C00110000,2024-11-08 20:30:37+00:00,110.0,12.18,11.9,12.2,0.1800003,1.5000025,212.0,5505.0,0.2310867907714844,1.0,REGULAR,USD,2025-01-17
XOM250117C00115000,2024-11-08 20:42:15+00:00,115.0,7.9,8.0,8.15,-0.4000001,-4.819278,24.0,9881.0,0.213875048828125,1.0,REGULAR,USD,2025-01-17
XOM250117C00120000,2024-11-08 20:52:58+00:00,120.0,4.81,4.8,4.9,-0.19000006,-3.8076162,1014.0,17128.0,0.20374331420898437,1.0,REGULAR,USD,2025-01-17
XOM250117C00125000,2024-11-08 20:51:56+00:00,125.0,2.56,2.54,2.58,-0.09000015,-3.474909,631.0,30217.0,0.19605296142578127,0.0,REGULAR,USD,2025-01-17
XOM250117C00130000,2024-11-08 20:43:42+00:00,130.0,1.25,1.21,1.27,-0.029999971,-2.439022,723.0,34417.0,0.1966633068847656,0.0,REGULAR,USD,2025-01-17
XOM250117C00135000,2024-11-08 20:58:04+00:00,135.0,0.59,0.55,0.6,-0.01000005,-1.666675,380.0,11539.0,0.20069158691406247,0.0,REGULAR,USD,2025-01-17
XOM250117C00140000,2024-11-08 20:55:50+00:00,140.0,0.27,0.25,0.3,-0.00999999,-3.5714252,283.0,9329.0,0.20948056152343747,0.0,REGULAR,USD,2025-01-17
XOM250117C00145000,2024-11-08 18:36:10+00:00,145.0,0.13,0.1,0.22,-0.050000012,-27.777782,3.0,5167.0,0.23316196533203126,0.0,REGULAR,USD,2025-01-17
XOM250117C00150000,2024-11-08 20:53:49+00:00,150.0,0.15,0.08,0.15,0.080000006,114.28573,121.0,5609.0,0.25049577636718745,0.0,REGULAR,USD,2025-01-17
XOM250117C00155000,2024-11-08 18:24:12+00:00,155.0,0.15,0.02,0.13,0.07000001,87.500015,20.0,4886.0,0.27539787109374997,0.0,REGULAR,USD,2025-01-17
XOM250117C00160000,2024-11-08 19:44:06+00:00,160.0,0.04,0.03,0.04,0.01,33.333336,246.0,1121.0,0.25977302734375,0.0,REGULAR,USD,2025-01-17
XOM250117C00165000,2024-10-21 14:22:53+00:00,165.0,0.06,0.01,0.15,0.0,0.0,3.0,2036.0,0.3393620751953125,0.0,REGULAR,USD,2025-01-17
XOM250117C00170000,2024-11-07 15:17:04+00:00,170.0,0.01,0.0,0.1,0.0,0.0,5.0,11921.0,0.34570966796874997,0.0,REGULAR,USD,2025-01-17
XOM250117C00175000,2024-11-08 18:15:33+00:00,175.0,0.03,0.0,0.06,0.02,200.0,45.0,7259.0,0.34766277343749996,0.0,REGULAR,USD,2025-01-17
XOM250117C00180000,2024-11-07 20:55:43+00:00,180.0,0.03,0.0,0.15,0.0,0.0,1.0,1587.0,0.41699801757812494,0.0,REGULAR,USD,2025-01-17
PXD250117C00190000,2024-04-22 18:54:36+00:00,190.0,89.0,0.0,0.0,0.0,0.0,1.0,20.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00210000,2024-04-17 19:57:26+00:00,210.0,63.4,0.0,0.0,0.0,0.0,1.0,125.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00220000,2024-04-09 15:38:47+00:00,220.0,59.2,0.0,0.0,0.0,0.0,1.0,338.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00230000,2024-05-01 19:06:50+00:00,230.0,47.5,0.0,0.0,0.0,0.0,4.0,211.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00240000,2024-05-02 17:54:45+00:00,240.0,41.0,0.0,0.0,0.0,0.0,4.0,581.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00245000,2024-04-29 17:34:09+00:00,245.0,41.6,0.0,0.0,0.0,0.0,2.0,26.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00250000,2024-04-26 18:38:38+00:00,250.0,35.5,0.0,0.0,0.0,0.0,1.0,325.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00255000,2024-04-26 18:43:02+00:00,255.0,31.0,0.0,0.0,0.0,0.0,1.0,76.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00260000,2024-05-01 13:48:01+00:00,260.0,28.6,0.0,0.0,0.0,0.0,1.0,659.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00265000,2024-05-02 19:53:11+00:00,265.0,23.4,0.0,0.0,0.0,0.0,1.0,52.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00270000,2024-05-02 17:54:45+00:00,270.0,21.7,0.0,0.0,0.0,0.0,2.0,402.0,0.2500075,0.0,REGULAR,USD,2025-01-17
PXD250117C00275000,2024-05-02 16:28:51+00:00,275.0,20.0,0.0,0.0,0.0,0.0,1.0,36.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00280000,2024-05-02 16:45:29+00:00,280.0,16.5,0.0,0.0,0.0,0.0,1.0,175.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00285000,2024-04-30 18:59:37+00:00,285.0,16.63,0.0,0.0,0.0,0.0,10.0,48.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00290000,2024-05-01 19:31:01+00:00,290.0,14.9,0.0,0.0,0.0,0.0,1.0,343.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00295000,2024-05-01 16:12:17+00:00,295.0,11.0,0.0,0.0,0.0,0.0,5.0,5.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00300000,2024-05-02 14:08:05+00:00,300.0,10.16,0.0,0.0,0.0,0.0,2.0,212.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00305000,2024-04-16 19:54:38+00:00,305.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00330000,2024-04-22 17:52:11+00:00,330.0,6.1,0.0,0.0,0.0,0.0,2.0,9.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00380000,2024-04-12 19:29:36+00:00,380.0,1.5,0.0,0.0,0.0,0.0,13.0,27.0,0.500005,0.0,REGULAR,USD,2025-01-17
PXD250117C00390000,2024-04-12 13:57:52+00:00,390.0,1.5,0.0,0.0,0.0,0.0,5.0,20.0,0.500005,0.0,REGULAR,USD,2025-01-17
XOM250221C00080000,2024-10-22 15:38:26+00:00,80.0,40.77,40.4,42.8,0.0,0.0,5.0,7.0,0.6208534008789064,1.0,REGULAR,USD,2025-02-21
XOM250221C00090000,2024-11-07 16:42:01+00:00,90.0,30.0,30.35,32.75,0.0,0.0,1.0,19.0,0.4766898034667969,1.0,REGULAR,USD,2025-02-21
XOM250221C00095000,2024-11-06 15:16:26+00:00,95.0,26.42,25.9,27.05,0.0,0.0,1.0,294.0,0.3493717407226562,1.0,REGULAR,USD,2025-02-21
XOM250221C00100000,2024-11-07 19:34:08+00:00,100.0,21.15,21.65,22.7,-0.8500004,-3.8636382,1.0,529.0,0.3437565625,1.0,REGULAR,USD,2025-02-21
XOM250221C00105000,2024-11-08 18:20:12+00:00,105.0,16.95,17.15,17.4,-0.97999954,-5.4656973,1.0,364.0,0.2613599255371094,1.0,REGULAR,USD,2025-02-21
XOM250221C00110000,2024-11-08 20:57:51+00:00,110.0,12.95,12.9,13.1,0.5699997,4.604198,8.0,216.0,0.2406081799316406,1.0,REGULAR,USD,2025-02-21
XOM250221C00115000,2024-11-08 15:40:59+00:00,115.0,8.42,9.1,10.1,-1.1300001,-11.832462,67.0,695.0,0.2602613037109375,1.0,REGULAR,USD,2025-02-21
XOM250221C00120000,2024-11-08 20:42:12+00:00,120.0,5.85,5.95,6.1,-0.3000002,-4.8780518,42.0,4148.0,0.21332573791503906,1.0,REGULAR,USD,2025-02-21
XOM250221C00125000,2024-11-08 20:23:04+00:00,125.0,3.7,3.6,3.7,-0.22000003,-5.6122456,55.0,5115.0,0.20508607421874997,0.0,REGULAR,USD,2025-02-21
XOM250221C00130000,2024-11-08 19:42:52+00:00,130.0,2.1,2.04,2.14,-0.19000006,-8.296946,48.0,3988.0,0.2030108996582031,0.0,REGULAR,USD,2025-02-21
XOM250221C00135000,2024-11-08 18:48:51+00:00,135.0,1.16,1.12,1.18,-0.13,-10.077519,16.0,6191.0,0.20288883056640622,0.0,REGULAR,USD,2025-02-21
XOM250221C00140000,2024-11-08 19:07:38+00:00,140.0,0.63,0.59,0.65,-0.04000002,-5.970152,3.0,1154.0,0.20606262695312497,0.0,REGULAR,USD,2025-02-21
XOM250221C00145000,2024-11-08 20:31:30+00:00,145.0,0.34,0.3,0.36,0.02000001,6.2500033,22.0,841.0,0.2104571142578125,0.0,REGULAR,USD,2025-02-21
XOM250221C00150000,2024-11-08 18:18:52+00:00,150.0,0.18,0.08,0.33,-0.15,-45.454548,11.0,215.0,0.23633576171874998,0.0,REGULAR,USD,2025-02-21
XOM250221C00155000,2024-11-06 16:32:54+00:00,155.0,0.16,0.05,0.22,0.0,0.0,3.0,465.0,0.2456130126953125,0.0,REGULAR,USD,2025-02-21
XOM250221C00160000,2024-11-08 17:31:27+00:00,160.0,0.05,0.04,0.19,-0.13000001,-72.22222,100.0,450.0,0.264655791015625,0.0,REGULAR,USD,2025-02-21
XOM250221C00165000,2024-10-21 18:33:44+00:00,165.0,0.05,0.0,0.38,0.0,0.0,,10.0,0.3242255078124999,0.0,REGULAR,USD,2025-02-21
XOM250321C00060000,2024-06-17 14:07:22+00:00,60.0,49.63,56.35,59.2,0.0,0.0,,2.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-03-21
XOM250321C00065000,2024-08-19 14:42:27+00:00,65.0,55.05,49.25,49.9,0.0,0.0,5.0,5.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-03-21
XOM250321C00070000,2024-09-30 15:03:11+00:00,70.0,47.16,47.7,48.4,0.0,0.0,4.0,11.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-03-21
XOM250321C00075000,2024-09-20 14:10:11+00:00,75.0,40.16,43.65,47.05,0.0,0.0,4.0,3.0,0.5344284838867188,1.0,REGULAR,USD,2025-03-21
XOM250321C00080000,2024-11-04 16:26:09+00:00,80.0,38.25,40.65,41.7,0.0,0.0,2.0,37.0,0.4274959594726563,1.0,REGULAR,USD,2025-03-21
XOM250321C00085000,2024-11-06 17:39:28+00:00,85.0,36.3,35.85,36.8,0.0,0.0,2.0,89.0,0.3881897119140625,1.0,REGULAR,USD,2025-03-21
XOM250321C00090000,2024-10-31 17:29:22+00:00,90.0,27.9,30.95,31.95,0.0,0.0,1.0,164.0,0.3530338134765625,1.0,REGULAR,USD,2025-03-21
XOM250321C00095000,2024-10-11 18:38:31+00:00,95.0,30.12,26.2,27.25,0.0,0.0,37.0,182.0,0.32776551147460936,1.0,REGULAR,USD,2025-03-21
XOM250321C00100000,2024-11-08 20:58:38+00:00,100.0,22.0,21.95,22.2,1.0,4.7619047,5.0,813.0,0.2712475219726562,1.0,REGULAR,USD,2025-03-21
XOM250321C00105000,2024-11-04 15:27:13+00:00,105.0,15.36,17.5,17.75,0.0,0.0,5.0,710.0,0.2530592272949219,1.0,REGULAR,USD,2025-03-21
XOM250321C00110000,2024-11-08 14:45:54+00:00,110.0,12.5,13.4,13.55,-1.0,-7.4074073,1.0,1933.0,0.23474886352539062,1.0,REGULAR,USD,2025-03-21
XOM250321C00115000,2024-11-08 16:53:04+00:00,115.0,9.3,9.75,9.9,-0.75,-7.4626865,7.0,4893.0,0.2238847143554687,1.0,REGULAR,USD,2025-03-21
XOM250321C00120000,2024-11-08 20:42:02+00:00,120.0,6.6,6.65,6.85,-0.3499999,-5.03597,43.0,3628.0,0.21558401611328126,1.0,REGULAR,USD,2025-03-21
XOM250321C00125000,2024-11-08 20:30:11+00:00,125.0,4.45,4.3,4.45,-0.20000029,-4.301081,51.0,3384.0,0.20862607788085932,0.0,REGULAR,USD,2025-03-21
XOM250321C00130000,2024-11-08 20:55:58+00:00,130.0,2.75,2.69,2.79,-0.21000004,-7.094596,55.0,8709.0,0.2063067651367187,0.0,REGULAR,USD,2025-03-21
XOM250321C00135000,2024-11-08 15:43:25+00:00,135.0,1.46,1.63,1.69,-0.32999992,-18.435751,23.0,7716.0,0.2059405578613281,0.0,REGULAR,USD,2025-03-21
XOM250321C00140000,2024-11-08 20:13:04+00:00,140.0,0.99,0.96,1.01,-0.110000014,-10.000002,128.0,5135.0,0.20752745605468748,0.0,REGULAR,USD,2025-03-21
XOM250321C00145000,2024-11-08 20:03:16+00:00,145.0,0.59,0.55,0.61,-0.13000005,-18.055563,3.0,898.0,0.21106745971679686,0.0,REGULAR,USD,2025-03-21
XOM250321C00150000,2024-11-08 20:54:58+00:00,150.0,0.36,0.32,0.36,0.0,0.0,14.0,988.0,0.213875048828125,0.0,REGULAR,USD,2025-03-21
XOM250321C00155000,2024-11-08 18:42:30+00:00,155.0,0.22,0.11,0.38,-0.18,-45.0,4.0,657.0,0.2417068017578125,0.0,REGULAR,USD,2025-03-21
XOM250321C00160000,2024-11-08 17:16:02+00:00,160.0,0.16,0.05,0.24,-0.010000005,-5.8823557,2.0,54.0,0.24463645996093752,0.0,REGULAR,USD,2025-03-21
XOM250321C00165000,2024-11-07 14:49:53+00:00,165.0,0.1,0.02,0.23,0.0,0.0,1.0,65.0,0.26416751464843746,0.0,REGULAR,USD,2025-03-21
XOM250321C00170000,2024-11-08 15:32:17+00:00,170.0,0.04,0.01,0.2,-0.050000004,-55.555557,1.0,21.0,0.278327529296875,0.0,REGULAR,USD,2025-03-21
XOM250321C00175000,2024-10-30 14:11:59+00:00,175.0,0.01,0.0,0.42,0.0,0.0,42.0,37.0,0.336920693359375,0.0,REGULAR,USD,2025-03-21
XOM250321C00180000,2024-10-28 18:57:47+00:00,180.0,0.06,0.0,0.2,0.0,0.0,1.0,69.0,0.31641308593749995,0.0,REGULAR,USD,2025-03-21
XOM250417C00065000,2024-10-02 14:16:56+00:00,65.0,57.5,48.0,52.1,0.0,0.0,5.0,5.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-04-17
XOM250417C00090000,2024-11-01 19:39:02+00:00,90.0,26.1,31.15,32.05,0.0,0.0,10.0,150.0,0.33130551513671874,1.0,REGULAR,USD,2025-04-17
XOM250417C00095000,2024-10-30 17:08:56+00:00,95.0,23.6,26.6,26.95,0.0,0.0,2.0,100.0,0.2751537329101562,1.0,REGULAR,USD,2025-04-17
XOM250417C00100000,2024-11-06 15:29:34+00:00,100.0,22.77,22.25,22.45,0.0,0.0,2.0,69.0,0.26367923828125,1.0,REGULAR,USD,2025-04-17
XOM250417C00105000,2024-10-31 18:56:02+00:00,105.0,15.5,17.95,18.15,0.0,0.0,13.0,146.0,0.25086198364257806,1.0,REGULAR,USD,2025-04-17
XOM250417C00110000,2024-11-04 17:42:29+00:00,110.0,14.25,13.15,14.2,1.6999998,13.545815,5.0,148.0,0.24024197265624997,1.0,REGULAR,USD,2025-04-17
XOM250417C00115000,2024-11-08 19:55:02+00:00,115.0,10.7,9.55,10.65,-0.15000057,-1.3824937,2.0,305.0,0.2298660998535156,1.0,REGULAR,USD,2025-04-17
XOM250417C00120000,2024-11-08 17:22:07+00:00,120.0,7.1,7.45,7.6,-0.7000003,-8.974362,16.0,783.0,0.22022264160156246,1.0,REGULAR,USD,2025-04-17
XOM250417C00125000,2024-11-08 15:55:19+00:00,125.0,4.96,5.05,5.2,-0.03999996,-0.79999924,2.0,1859.0,0.21399711791992188,0.0,REGULAR,USD,2025-04-17
XOM250417C00130000,2024-11-08 19:33:51+00:00,130.0,3.35,3.3,3.45,-0.25,-6.9444447,106.0,1105.0,0.21112849426269528,0.0,REGULAR,USD,2025-04-17
XOM250417C00135000,2024-11-08 18:45:33+00:00,135.0,2.15,2.11,2.21,-0.14999986,-6.5217333,40.0,3683.0,0.20941952697753902,0.0,REGULAR,USD,2025-04-17
XOM250417C00140000,2024-11-08 17:27:35+00:00,140.0,1.28,1.31,1.39,-0.04000008,-3.030309,11.0,1259.0,0.2093584924316406,0.0,REGULAR,USD,2025-04-17
XOM250417C00145000,2024-11-08 17:38:05+00:00,145.0,0.79,0.79,0.88,-0.120000005,-13.186812,3.0,1287.0,0.21143366699218746,0.0,REGULAR,USD,2025-04-17
XOM250417C00150000,2024-11-08 18:49:50+00:00,150.0,0.5,0.48,0.55,-0.06999999,-12.280701,4.0,167.0,0.21363091064453127,0.0,REGULAR,USD,2025-04-17
XOM250417C00155000,2024-11-07 19:24:53+00:00,155.0,0.34,0.14,0.52,0.0,0.0,6.0,132.0,0.23511507080078126,0.0,REGULAR,USD,2025-04-17
XOM250417C00160000,2024-11-07 17:39:53+00:00,160.0,0.27,0.17,0.37,0.0,0.0,2.0,34.0,0.241218525390625,0.0,REGULAR,USD,2025-04-17
XOM250417C00165000,2024-11-07 16:47:50+00:00,165.0,0.17,0.06,0.29,0.0,0.0,2.0,21.0,0.2507399145507812,0.0,REGULAR,USD,2025-04-17
XOM250417C00170000,2024-11-08 14:47:44+00:00,170.0,0.15,0.04,0.25,0.010000005,7.1428604,1.0,2.0,0.26319096191406255,0.0,REGULAR,USD,2025-04-17
XOM250417C00175000,2024-11-07 16:46:36+00:00,175.0,0.13,0.02,0.22,0.0,0.0,2.0,10.0,0.2758861474609374,0.0,REGULAR,USD,2025-04-17
XOM250417C00180000,2024-11-08 19:50:18+00:00,180.0,0.09,0.02,0.11,0.07000001,350.00012,1.0,4.0,0.2651440673828125,0.0,REGULAR,USD,2025-04-17
XOM250620C00055000,2024-02-08 14:53:57+00:00,55.0,48.03,51.5,56.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-06-20
XOM250620C00060000,2024-10-18 13:34:14+00:00,60.0,58.95,59.05,61.95,0.0,0.0,1.0,1.0,0.5566450585937501,1.0,REGULAR,USD,2025-06-20
XOM250620C00065000,2024-10-10 17:43:08+00:00,65.0,58.9,55.7,56.35,0.0,0.0,1.0,31.0,0.397466962890625,1.0,REGULAR,USD,2025-06-20
XOM250620C00070000,2024-10-29 15:28:14+00:00,70.0,48.12,50.65,51.6,0.0,0.0,1.0,70.0,0.4028380029296875,1.0,REGULAR,USD,2025-06-20
XOM250620C00075000,2024-11-06 20:20:06+00:00,75.0,46.73,45.8,46.6,0.0,0.0,1.0,269.0,0.35864899169921877,1.0,REGULAR,USD,2025-06-20
XOM250620C00080000,2024-11-08 19:13:46+00:00,80.0,41.3,40.95,41.9,-0.33000183,-0.79270196,4.0,163.0,0.35144691528320304,1.0,REGULAR,USD,2025-06-20
XOM250620C00085000,2024-11-01 15:46:44+00:00,85.0,32.93,36.15,37.15,0.0,0.0,1.0,607.0,0.3303289624023437,1.0,REGULAR,USD,2025-06-20
XOM250620C00090000,2024-11-08 19:38:55+00:00,90.0,32.3,31.75,32.1,4.049999,14.336281,1.0,601.0,0.28394270751953116,1.0,REGULAR,USD,2025-06-20
XOM250620C00095000,2024-11-04 20:57:44+00:00,95.0,25.47,27.25,27.6,0.0,0.0,22.0,924.0,0.27368890380859373,1.0,REGULAR,USD,2025-06-20
XOM250620C00100000,2024-11-08 14:35:52+00:00,100.0,22.0,22.95,23.2,-1.6000004,-6.779662,6.0,608.0,0.25952888916015626,1.0,REGULAR,USD,2025-06-20
XOM250620C00105000,2024-11-08 15:26:50+00:00,105.0,17.8,18.9,20.1,-0.35000038,-1.9283768,600.0,2204.0,0.2849802947998046,1.0,REGULAR,USD,2025-06-20
XOM250620C00110000,2024-11-08 20:59:16+00:00,110.0,15.2,15.15,15.3,0.0,0.0,460.0,3151.0,0.23883817810058594,1.0,REGULAR,USD,2025-06-20
XOM250620C00115000,2024-11-08 20:14:55+00:00,115.0,11.8,11.75,12.9,-0.30999947,-2.5598636,22.0,5137.0,0.2582471636962891,1.0,REGULAR,USD,2025-06-20
XOM250620C00120000,2024-11-08 20:32:00+00:00,120.0,8.85,8.8,9.0,-0.25,-2.7472527,26.0,5840.0,0.2235185070800781,1.0,REGULAR,USD,2025-06-20
XOM250620C00125000,2024-11-08 20:12:52+00:00,125.0,6.53,6.45,7.2,-0.21999979,-3.2592561,15.0,10501.0,0.23407748352050778,0.0,REGULAR,USD,2025-06-20
XOM250620C00130000,2024-11-08 20:31:02+00:00,130.0,4.6,4.55,4.7,-0.05000019,-1.0752729,19.0,4693.0,0.2140581524658203,0.0,REGULAR,USD,2025-06-20
XOM250620C00135000,2024-11-08 19:37:01+00:00,135.0,3.22,3.15,3.3,-0.12999988,-3.8805935,8.0,4351.0,0.2122881506347656,0.0,REGULAR,USD,2025-06-20
XOM250620C00140000,2024-11-08 20:38:57+00:00,140.0,2.19,2.19,2.27,-0.06999993,-3.111108,192.0,2383.0,0.2111895288085937,0.0,REGULAR,USD,2025-06-20
XOM250620C00145000,2024-11-08 17:05:35+00:00,145.0,1.4,1.48,1.57,-0.19000006,-11.949689,9.0,1026.0,0.21216608154296873,0.0,REGULAR,USD,2025-06-20
XOM250620C00150000,2024-11-08 20:42:33+00:00,150.0,1.0,1.0,1.08,-0.110000014,-9.909911,15.0,3299.0,0.2135088415527344,0.0,REGULAR,USD,2025-06-20
XOM250620C00155000,2024-11-06 14:51:56+00:00,155.0,0.66,0.66,0.72,0.0,0.0,5.0,1272.0,0.21375297973632812,0.0,REGULAR,USD,2025-06-20
