contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
NDX241115P18175000,2024-10-10 14:53:16+00:00,18175.0,98.7,1.0,1.5,0.0,0.0,3.0,6.0,0.3857483300781249,0.0,REGULAR,USD,2024-11-15
NDX241115P18200000,2024-11-07 20:51:04+00:00,18200.0,3.1,1.0,1.55,0.0,0.0,11.0,283.0,0.3839172937011719,0.0,REGULAR,USD,2024-11-15
NDX241115P18225000,2024-11-07 20:51:04+00:00,18225.0,3.2,1.05,1.55,0.0,0.0,11.0,32.0,0.38068246276855466,0.0,REGULAR,USD,2024-11-15
NDX241115P18250000,2024-11-04 16:36:40+00:00,18250.0,32.9,1.0,1.55,0.0,0.0,2.0,19.0,0.3775086663818359,0.0,REGULAR,USD,2024-11-15
NDX241115P18275000,2024-11-06 19:52:50+00:00,18275.0,4.37,1.05,1.6,0.0,0.0,5.0,30.0,0.3756165954589844,0.0,REGULAR,USD,2024-11-15
NDX241115P18300000,2024-11-06 15:48:54+00:00,18300.0,4.21,1.05,1.6,0.0,0.0,6.0,57.0,0.3723817645263672,0.0,REGULAR,USD,2024-11-15
NDX241115P18325000,2024-11-06 20:32:40+00:00,18325.0,5.0,1.05,1.65,0.0,0.0,4.0,37.0,0.3704286590576171,0.0,REGULAR,USD,2024-11-15
NDX241115P18350000,2024-11-08 18:10:14+00:00,18350.0,1.55,1.15,1.65,-2.03,-56.70391,1.0,11.0,0.36722434539794924,0.0,REGULAR,USD,2024-11-15
NDX241115P18375000,2024-11-06 20:35:01+00:00,18375.0,4.7,1.05,1.65,0.0,0.0,30.0,26.0,0.3640200317382813,0.0,REGULAR,USD,2024-11-15
NDX241115P18400000,2024-11-08 14:55:08+00:00,18400.0,2.42,1.1,1.7,-2.38,-49.583336,2.0,89.0,0.36200589172363284,0.0,REGULAR,USD,2024-11-15
NDX241115P18425000,2024-11-06 20:35:01+00:00,18425.0,4.9,1.2,1.7,0.0,0.0,16.0,18.0,0.35880157806396484,0.0,REGULAR,USD,2024-11-15
NDX241115P18450000,2024-11-08 15:04:24+00:00,18450.0,2.48,1.1,1.7,-22.42,-90.04016,1.0,18.0,0.35559726440429684,0.0,REGULAR,USD,2024-11-15
NDX241115P18475000,2024-11-06 18:35:37+00:00,18475.0,4.52,1.15,1.75,0.0,0.0,1.0,20.0,0.35352208984374994,0.0,REGULAR,USD,2024-11-15
NDX241115P18500000,2024-11-08 18:39:58+00:00,18500.0,1.8,1.15,1.75,-2.03,-53.002613,30.0,551.0,0.350317776184082,0.0,REGULAR,USD,2024-11-15
NDX241115P18525000,2024-11-08 20:46:29+00:00,18525.0,1.35,1.15,1.75,-2.35,-63.51351,1.0,12.0,0.347113462524414,0.0,REGULAR,USD,2024-11-15
NDX241115P18550000,2024-11-08 20:46:27+00:00,18550.0,1.4,1.15,1.75,-2.4,-63.157894,1.0,24.0,0.3439091488647461,0.0,REGULAR,USD,2024-11-15
NDX241115P18575000,2024-11-07 15:52:38+00:00,18575.0,1.4,1.2,1.8,-2.6999998,-65.85365,1.0,20.0,0.3417729397583008,0.0,REGULAR,USD,2024-11-15
NDX241115P18600000,2024-11-08 15:26:24+00:00,18600.0,2.6,1.2,1.8,-1.5999999,-38.095238,1.0,83.0,0.3385686260986328,0.0,REGULAR,USD,2024-11-15
NDX241115P18625000,2024-11-08 20:46:27+00:00,18625.0,1.4,1.2,1.8,-29.6,-95.48387,1.0,10.0,0.3353643124389648,0.0,REGULAR,USD,2024-11-15
NDX241115P18650000,2024-11-08 20:47:26+00:00,18650.0,1.4,1.2,1.85,-3.21,-69.63123,2.0,10.0,0.3331975860595704,0.0,REGULAR,USD,2024-11-15
NDX241115P18675000,2024-11-08 20:46:55+00:00,18675.0,1.4,1.25,1.85,-4.4,-75.86207,1.0,16.0,0.32996275512695306,0.0,REGULAR,USD,2024-11-15
NDX241115P18700000,2024-11-08 20:46:29+00:00,18700.0,1.4,1.25,1.85,-3.21,-69.63123,3.0,46.0,0.32675844146728517,0.0,REGULAR,USD,2024-11-15
NDX241115P18725000,2024-11-08 20:46:29+00:00,18725.0,1.4,1.3,1.85,-66.4,-97.9351,1.0,23.0,0.32355412780761705,0.0,REGULAR,USD,2024-11-15
NDX241115P18750000,2024-11-06 19:06:53+00:00,18750.0,1.4,1.25,1.85,-5.1,-78.46154,1.0,39.0,0.32034981414794916,0.0,REGULAR,USD,2024-11-15
NDX241115P18775000,2024-11-08 20:46:29+00:00,18775.0,1.45,1.3,1.85,-4.8500004,-76.98413,9.0,19.0,0.3171455004882812,0.0,REGULAR,USD,2024-11-15
NDX241115P18800000,2024-11-08 18:23:29+00:00,18800.0,2.03,1.3,1.85,-2.72,-57.263157,10.0,160.0,0.31391066955566405,0.0,REGULAR,USD,2024-11-15
NDX241115P18825000,2024-11-08 20:46:59+00:00,18825.0,1.5,1.3,1.85,-5.1,-77.27273,4.0,22.0,0.31073687316894527,0.0,REGULAR,USD,2024-11-15
NDX241115P18850000,2024-11-08 20:43:30+00:00,18850.0,1.6,1.45,1.85,-3.4300003,-68.19086,3.0,24.0,0.30750204223632804,0.0,REGULAR,USD,2024-11-15
NDX241115P18875000,2024-11-08 20:43:30+00:00,18875.0,1.6,1.35,1.9,-3.65,-69.52381,1.0,22.0,0.30524376403808595,0.0,REGULAR,USD,2024-11-15
NDX241115P18900000,2024-11-08 20:46:29+00:00,18900.0,1.55,1.4,1.9,-3.6000001,-69.90291,1.0,157.0,0.30203945037841795,0.0,REGULAR,USD,2024-11-15
NDX241115P18925000,2024-11-08 20:47:31+00:00,18925.0,1.6,1.4,1.9,-5.8,-78.37838,1.0,11.0,0.29883513671874995,0.0,REGULAR,USD,2024-11-15
NDX241115P18950000,2024-11-08 20:47:00+00:00,18950.0,1.6,1.4,1.8,-6.6,-80.48781,2.0,32.0,0.2937997866821288,0.0,REGULAR,USD,2024-11-15
NDX241115P18975000,2024-11-08 20:39:24+00:00,18975.0,1.7,1.55,1.95,-3.5399997,-67.55725,2.0,45.0,0.2933115103149413,0.0,REGULAR,USD,2024-11-15
NDX241115P19000000,2024-11-08 18:20:24+00:00,19000.0,2.35,1.45,1.95,-2.67,-53.187252,202.0,395.0,0.2901071966552734,0.0,REGULAR,USD,2024-11-15
NDX241115P19010000,2024-11-04 17:30:59+00:00,19010.0,94.3,1.45,1.95,0.0,0.0,2.0,9.0,0.28882547119140617,0.0,REGULAR,USD,2024-11-15
NDX241115P19020000,2024-11-07 14:36:55+00:00,19020.0,5.8,1.45,1.95,0.0,0.0,1.0,7.0,0.28754374572753894,0.0,REGULAR,USD,2024-11-15
NDX241115P19025000,2024-11-07 20:03:28+00:00,19025.0,5.17,1.45,2.0,0.0,0.0,1.0,8.0,0.2877268493652343,0.0,REGULAR,USD,2024-11-15
NDX241115P19030000,2024-11-01 19:32:13+00:00,19030.0,107.7,1.45,2.0,0.0,0.0,4.0,4.0,0.28708598663330076,0.0,REGULAR,USD,2024-11-15
NDX241115P19040000,2024-11-06 20:32:40+00:00,19040.0,8.7,1.45,2.0,0.0,0.0,9.0,6.0,0.2858042611694336,0.0,REGULAR,USD,2024-11-15
NDX241115P19050000,2024-11-06 16:01:46+00:00,19050.0,10.4,1.5,2.0,0.0,0.0,2.0,13.0,0.2845225357055663,0.0,REGULAR,USD,2024-11-15
NDX241115P19060000,2024-10-31 15:22:02+00:00,19060.0,143.0,1.45,2.0,0.0,0.0,,0.0,0.2832408102416991,0.0,REGULAR,USD,2024-11-15
NDX241115P19070000,2024-11-06 20:06:35+00:00,19070.0,8.5,1.5,2.0,0.0,0.0,2.0,2.0,0.28195908477783205,0.0,REGULAR,USD,2024-11-15
NDX241115P19075000,2024-11-06 16:27:01+00:00,19075.0,8.9,1.5,2.0,0.0,0.0,2.0,11.0,0.2813182220458984,0.0,REGULAR,USD,2024-11-15
NDX241115P19080000,2024-11-05 20:46:53+00:00,19080.0,61.7,1.5,2.0,0.0,0.0,1.0,4.0,0.28064684204101553,0.0,REGULAR,USD,2024-11-15
NDX241115P19090000,2024-11-06 19:13:19+00:00,19090.0,9.2,1.5,2.05,0.0,0.0,7.0,6.0,0.28018908294677725,0.0,REGULAR,USD,2024-11-15
NDX241115P19100000,2024-11-08 16:51:19+00:00,19100.0,3.11,1.5,2.05,-2.39,-43.454548,1.0,21.0,0.2789073574829102,0.0,REGULAR,USD,2024-11-15
NDX241115P19110000,2024-11-06 15:18:46+00:00,19110.0,11.4,1.45,2.05,0.0,0.0,2.0,4.0,0.2776256320190429,0.0,REGULAR,USD,2024-11-15
NDX241115P19125000,2024-11-04 15:33:56+00:00,19125.0,109.5,1.55,2.05,0.0,0.0,1.0,13.0,0.27567252655029295,0.0,REGULAR,USD,2024-11-15
NDX241115P19130000,2024-11-04 18:43:48+00:00,19130.0,104.2,1.55,2.05,0.0,0.0,4.0,5.0,0.27503166381835936,0.0,REGULAR,USD,2024-11-15
NDX241115P19140000,2024-11-07 18:31:49+00:00,19140.0,6.5,1.55,2.05,0.0,0.0,1.0,5.0,0.27374993835449213,0.0,REGULAR,USD,2024-11-15
NDX241115P19150000,2024-11-08 19:41:06+00:00,19150.0,2.4,1.55,2.1,-7.2000003,-75.0,1.0,87.0,0.2732311447143554,0.0,REGULAR,USD,2024-11-15
NDX241115P19160000,2024-11-06 16:43:06+00:00,19160.0,9.4,1.6,2.1,0.0,0.0,1.0,30.0,0.2719494192504882,0.0,REGULAR,USD,2024-11-15
NDX241115P19170000,2024-11-04 18:43:48+00:00,19170.0,110.4,1.6,2.1,0.0,0.0,4.0,6.0,0.27066769378662114,0.0,REGULAR,USD,2024-11-15
NDX241115P19175000,2024-11-07 14:34:35+00:00,19175.0,6.93,1.6,2.1,0.0,0.0,9.0,12.0,0.2700268310546875,0.0,REGULAR,USD,2024-11-15
NDX241115P19180000,2024-11-07 17:36:57+00:00,19180.0,6.07,1.55,2.1,0.0,0.0,8.0,8.0,0.26935545104980463,0.0,REGULAR,USD,2024-11-15
NDX241115P19190000,2024-11-07 17:36:57+00:00,19190.0,6.15,1.6,2.1,0.0,0.0,1.0,5.0,0.26807372558593745,0.0,REGULAR,USD,2024-11-15
NDX241115P19200000,2024-11-08 14:46:58+00:00,19200.0,4.5,1.65,2.15,-2.0700002,-31.506851,68.0,86.0,0.2675549319458008,0.0,REGULAR,USD,2024-11-15
NDX241115P19210000,2024-11-05 15:28:40+00:00,19210.0,80.2,1.55,2.15,0.0,0.0,1.0,3.0,0.2662426892089844,0.0,REGULAR,USD,2024-11-15
NDX241115P19225000,2024-11-05 20:04:36+00:00,19225.0,83.0,1.65,2.15,0.0,0.0,9.0,7.0,0.2643201010131836,0.0,REGULAR,USD,2024-11-15
NDX241115P19230000,2024-10-31 18:05:27+00:00,19230.0,186.3,1.65,2.15,0.0,0.0,,2.0,0.26364872100830083,0.0,REGULAR,USD,2024-11-15
NDX241115P19240000,2024-11-07 14:33:36+00:00,19240.0,7.3,1.65,2.2,0.0,0.0,2.0,3.0,0.26309941009521487,0.0,REGULAR,USD,2024-11-15
NDX241115P19250000,2024-11-06 15:01:11+00:00,19250.0,16.1,1.7,2.2,0.0,0.0,1.0,36.0,0.2618176846313477,0.0,REGULAR,USD,2024-11-15
NDX241115P19275000,2024-11-08 14:30:32+00:00,19275.0,5.7,1.7,2.2,-5.55,-49.333332,1.0,15.0,0.2585523364257813,0.0,REGULAR,USD,2024-11-15
NDX241115P19280000,2024-11-06 15:01:11+00:00,19280.0,16.9,1.7,2.25,0.0,0.0,1.0,2.0,0.2586133709716797,0.0,REGULAR,USD,2024-11-15
NDX241115P19290000,2024-11-06 18:53:27+00:00,19290.0,11.58,1.75,2.25,0.0,0.0,1.0,7.0,0.2573316455078125,0.0,REGULAR,USD,2024-11-15
NDX241115P19300000,2024-11-08 15:00:31+00:00,19300.0,4.5,1.75,2.25,-2.27,-33.53028,2.0,71.0,0.2560194027709961,0.0,REGULAR,USD,2024-11-15
NDX241115P19310000,2024-10-29 14:30:57+00:00,19310.0,106.0,1.75,2.25,0.0,0.0,,1.0,0.2547224186706543,0.0,REGULAR,USD,2024-11-15
NDX241115P19320000,2024-11-06 20:43:32+00:00,19320.0,11.8,1.8,2.3,0.0,0.0,25.0,7.0,0.2541273318481446,0.0,REGULAR,USD,2024-11-15
NDX241115P19325000,2024-11-06 16:01:55+00:00,19325.0,15.8,1.8,2.3,0.0,0.0,3.0,4.0,0.25345595184326175,0.0,REGULAR,USD,2024-11-15
NDX241115P19340000,2024-11-07 14:44:55+00:00,19340.0,8.2,1.8,2.3,0.0,0.0,2.0,3.0,0.2515028463745117,0.0,REGULAR,USD,2024-11-15
NDX241115P19350000,2024-11-06 19:47:42+00:00,19350.0,12.31,1.8,2.3,0.0,0.0,6.0,18.0,0.2501906036376953,0.0,REGULAR,USD,2024-11-15
NDX241115P19360000,2024-11-04 18:32:33+00:00,19360.0,149.1,1.85,2.35,0.0,0.0,4.0,9.0,0.24958025817871093,0.0,REGULAR,USD,2024-11-15
NDX241115P19370000,2024-11-07 14:38:39+00:00,19370.0,8.25,1.75,2.35,0.0,0.0,2.0,4.0,0.24826801544189453,0.0,REGULAR,USD,2024-11-15
NDX241115P19375000,2024-11-06 14:33:30+00:00,19375.0,16.9,1.85,2.35,0.0,0.0,1.0,8.0,0.24761189407348633,0.0,REGULAR,USD,2024-11-15
NDX241115P19380000,2024-10-30 16:37:01+00:00,19380.0,96.1,1.85,2.35,0.0,0.0,,2.0,0.24695577270507812,0.0,REGULAR,USD,2024-11-15
NDX241115P19400000,2024-11-08 16:51:19+00:00,19400.0,3.89,1.9,2.4,-9.41,-70.75188,1.0,117.0,0.24500266723632813,0.0,REGULAR,USD,2024-11-15
NDX241115P19410000,2024-11-06 16:13:29+00:00,19410.0,15.75,1.9,2.4,0.0,0.0,3.0,1.0,0.24369042449951173,0.0,REGULAR,USD,2024-11-15
NDX241115P19425000,2024-11-04 16:45:24+00:00,19425.0,178.1,1.95,2.45,0.0,0.0,1.0,9.0,0.2423476644897461,0.0,REGULAR,USD,2024-11-15
NDX241115P19430000,2024-11-04 14:37:21+00:00,19430.0,216.1,1.9,2.45,0.0,0.0,1.0,2.0,0.2417068017578125,0.0,REGULAR,USD,2024-11-15
NDX241115P19450000,2024-11-07 15:44:19+00:00,19450.0,8.35,2.0,2.5,0.0,0.0,4.0,15.0,0.239692661743164,0.0,REGULAR,USD,2024-11-15
NDX241115P19460000,2024-11-06 15:01:11+00:00,19460.0,23.1,1.95,2.5,0.0,0.0,1.0,1.0,0.23838041900634765,0.0,REGULAR,USD,2024-11-15
NDX241115P19475000,2024-11-07 17:50:32+00:00,19475.0,7.85,2.05,2.55,0.0,0.0,1.0,25.0,0.2370071417236328,0.0,REGULAR,USD,2024-11-15
NDX241115P19480000,2024-11-06 15:01:11+00:00,19480.0,23.9,2.0,2.55,0.0,0.0,1.0,1.0,0.23633576171874998,0.0,REGULAR,USD,2024-11-15
NDX241115P19490000,2024-11-04 20:04:11+00:00,19490.0,178.2,2.0,2.55,0.0,0.0,1.0,1.0,0.23502351898193358,0.0,REGULAR,USD,2024-11-15
NDX241115P19500000,2024-11-08 19:30:23+00:00,19500.0,3.16,2.05,2.6,-4.04,-56.111115,4.0,209.0,0.2342911044311523,0.0,REGULAR,USD,2024-11-15
NDX241115P19510000,2024-10-28 15:34:54+00:00,19510.0,138.1,2.05,2.6,0.0,0.0,,1.0,0.23297886169433596,0.0,REGULAR,USD,2024-11-15
NDX241115P19525000,2024-11-08 17:24:41+00:00,19525.0,3.89,2.1,2.65,-17.91,-82.15597,3.0,18.0,0.23157506713867188,0.0,REGULAR,USD,2024-11-15
NDX241115P19530000,2024-11-05 15:33:41+00:00,19530.0,138.8,2.1,2.65,0.0,0.0,2.0,3.0,0.23090368713378906,0.0,REGULAR,USD,2024-11-15
NDX241115P19540000,2024-11-06 14:31:36+00:00,19540.0,25.6,2.15,2.7,0.0,0.0,1.0,2.0,0.23014075531005856,0.0,REGULAR,USD,2024-11-15
NDX241115P19550000,2024-11-08 17:24:41+00:00,19550.0,4.01,2.15,2.7,-6.09,-60.297028,3.0,20.0,0.22882851257324222,0.0,REGULAR,USD,2024-11-15
NDX241115P19560000,2024-11-06 19:13:19+00:00,19560.0,16.8,2.2,2.75,0.0,0.0,2.0,5.0,0.2280350634765625,0.0,REGULAR,USD,2024-11-15
NDX241115P19570000,2024-11-05 15:01:40+00:00,19570.0,140.9,2.2,2.75,0.0,0.0,1.0,5.0,0.2267228207397461,0.0,REGULAR,USD,2024-11-15
NDX241115P19575000,2024-11-07 14:44:15+00:00,19575.0,10.4,2.2,2.75,0.0,0.0,2.0,4.0,0.22605144073486327,0.0,REGULAR,USD,2024-11-15
NDX241115P19590000,2024-11-05 19:59:01+00:00,19590.0,144.4,2.35,2.8,0.0,0.0,3.0,7.0,0.22458661163330074,0.0,REGULAR,USD,2024-11-15
NDX241115P19600000,2024-11-07 20:57:34+00:00,19600.0,2.95,2.35,2.85,-5.8900003,-66.62897,1.0,36.0,0.22379316253662107,0.0,REGULAR,USD,2024-11-15
NDX241115P19625000,2024-11-04 19:30:10+00:00,19625.0,217.3,2.35,2.9,0.0,0.0,2.0,8.0,0.22095505615234373,0.0,REGULAR,USD,2024-11-15
NDX241115P19630000,2024-11-04 19:30:10+00:00,19630.0,218.7,2.4,2.9,0.0,0.0,3.0,0.0,0.22028367614746092,0.0,REGULAR,USD,2024-11-15
NDX241115P19640000,2024-11-06 14:59:25+00:00,19640.0,35.4,2.4,2.95,0.0,0.0,1.0,3.0,0.21945970977783202,0.0,REGULAR,USD,2024-11-15
NDX241115P19650000,2024-11-08 20:03:01+00:00,19650.0,3.3,2.45,3.0,-16.2,-83.07693,10.0,24.0,0.21862048477172852,0.0,REGULAR,USD,2024-11-15
NDX241115P19660000,2024-11-08 20:58:26+00:00,19660.0,2.9,2.5,3.0,-140.0,-97.97061,151.0,5.0,0.2172777247619629,0.0,REGULAR,USD,2024-11-15
NDX241115P19670000,2024-10-29 15:30:43+00:00,19670.0,152.4,2.5,3.1,0.0,0.0,2.0,1.0,0.21689625885009767,0.0,REGULAR,USD,2024-11-15
NDX241115P19675000,2024-11-06 19:58:35+00:00,19675.0,19.35,2.55,3.1,0.0,0.0,11.0,13.0,0.2162248788452148,0.0,REGULAR,USD,2024-11-15
NDX241115P19680000,2024-10-29 13:56:48+00:00,19680.0,177.3,2.55,3.1,0.0,0.0,2.0,5.0,0.21555349884033204,0.0,REGULAR,USD,2024-11-15
NDX241115P19690000,2024-11-07 16:05:39+00:00,19690.0,11.0,2.6,3.1,0.0,0.0,40.0,41.0,0.2141954801940918,0.0,REGULAR,USD,2024-11-15
NDX241115P19700000,2024-11-08 17:20:59+00:00,19700.0,4.7,2.65,3.2,-5.55,-54.146343,2.0,128.0,0.21378349700927735,0.0,REGULAR,USD,2024-11-15
NDX241115P19710000,2024-10-30 15:34:01+00:00,19710.0,142.2,2.6,3.2,0.0,0.0,1.0,4.0,0.2124254783630371,0.0,REGULAR,USD,2024-11-15
NDX241115P19720000,2024-11-07 19:49:02+00:00,19720.0,9.95,2.7,3.2,0.0,0.0,2.0,2.0,0.21106745971679686,0.0,REGULAR,USD,2024-11-15
NDX241115P19725000,2024-11-06 14:39:40+00:00,19725.0,26.61,2.75,3.3,0.0,0.0,2.0,25.0,0.211296339263916,0.0,REGULAR,USD,2024-11-15
NDX241115P19730000,2024-10-30 20:07:10+00:00,19730.0,171.0,2.65,3.3,0.0,0.0,,1.0,0.21062495925903318,0.0,REGULAR,USD,2024-11-15
NDX241115P19740000,2024-11-06 17:03:36+00:00,19740.0,26.3,2.8,3.3,0.0,0.0,6.0,12.0,0.20926694061279294,0.0,REGULAR,USD,2024-11-15
NDX241115P19750000,2024-11-07 16:05:39+00:00,19750.0,11.8,2.85,3.4,0.0,0.0,40.0,103.0,0.20877866424560543,0.0,REGULAR,USD,2024-11-15
NDX241115P19760000,2024-11-06 14:59:26+00:00,19760.0,44.6,2.8,3.4,0.0,0.0,1.0,2.0,0.2074053869628906,0.0,REGULAR,USD,2024-11-15
NDX241115P19770000,2024-10-30 14:09:09+00:00,19770.0,150.9,2.9,3.5,0.0,0.0,1.0,7.0,0.2069018519592285,0.0,REGULAR,USD,2024-11-15
NDX241115P19775000,2024-11-07 15:50:43+00:00,19775.0,12.1,3.0,3.5,0.0,0.0,1.0,30.0,0.20621521331787107,0.0,REGULAR,USD,2024-11-15
NDX241115P19780000,2024-11-07 15:50:05+00:00,19780.0,12.2,3.0,3.5,0.0,0.0,1.0,471.0,0.20552857467651364,0.0,REGULAR,USD,2024-11-15
NDX241115P19790000,2024-11-04 20:28:55+00:00,19790.0,268.62,3.0,3.5,0.0,0.0,10.0,19.0,0.20415529739379878,0.0,REGULAR,USD,2024-11-15
NDX241115P19800000,2024-11-08 19:36:24+00:00,19800.0,3.75,3.1,3.6,-7.7,-67.24891,8.0,71.0,0.20360598648071287,0.0,REGULAR,USD,2024-11-15
NDX241115P19810000,2024-11-07 15:45:39+00:00,19810.0,12.9,3.1,3.6,0.0,0.0,1.0,10.0,0.20223270919799802,0.0,REGULAR,USD,2024-11-15
NDX241115P19820000,2024-10-30 20:08:45+00:00,19820.0,188.0,3.0,3.7,0.0,0.0,2.0,3.0,0.20165288101196288,0.0,REGULAR,USD,2024-11-15
NDX241115P19825000,2024-11-08 14:31:23+00:00,19825.0,8.88,3.2,3.9,-3.42,-27.804878,6.0,21.0,0.202507364654541,0.0,REGULAR,USD,2024-11-15
NDX241115P19830000,2024-11-06 15:55:08+00:00,19830.0,41.3,3.2,3.8,0.0,0.0,4.0,8.0,0.20104253555297852,0.0,REGULAR,USD,2024-11-15
NDX241115P19840000,2024-11-06 19:53:01+00:00,19840.0,8.77,3.3,3.8,-18.13,-67.397766,1.0,14.0,0.19966925827026366,0.0,REGULAR,USD,2024-11-15
NDX241115P19850000,2024-11-08 18:12:14+00:00,19850.0,5.05,3.3,3.9,-7.3499994,-59.27419,26.0,17.0,0.19902839553833007,0.0,REGULAR,USD,2024-11-15
NDX241115P19860000,2024-11-05 14:37:29+00:00,19860.0,250.1,3.4,3.9,0.0,0.0,2.0,5.0,0.19763985961914063,0.0,REGULAR,USD,2024-11-15
NDX241115P19870000,2024-11-05 20:06:18+00:00,19870.0,211.93,3.4,4.0,0.0,0.0,2.0,5.0,0.196998996887207,0.0,REGULAR,USD,2024-11-15
NDX241115P19875000,2024-11-08 14:33:02+00:00,19875.0,8.85,3.5,4.0,-284.94998,-96.98775,38.0,6.0,0.196297099609375,0.0,REGULAR,USD,2024-11-15
NDX241115P19880000,2024-11-06 15:04:23+00:00,19880.0,53.6,3.5,4.5,0.0,0.0,1.0,4.0,0.19908943008422852,0.0,REGULAR,USD,2024-11-15
NDX241115P19890000,2024-11-06 15:06:09+00:00,19890.0,58.1,3.6,4.1,0.0,0.0,2.0,4.0,0.19492382232666017,0.0,REGULAR,USD,2024-11-15
NDX241115P19900000,2024-11-08 14:32:08+00:00,19900.0,9.37,3.6,4.2,-3.9700003,-29.760122,33.0,209.0,0.19422192504882813,0.0,REGULAR,USD,2024-11-15
NDX241115P19910000,2024-11-05 15:28:51+00:00,19910.0,236.6,3.6,4.3,0.0,0.0,2.0,3.0,0.19350476913452147,0.0,REGULAR,USD,2024-11-15
NDX241115P19920000,2024-11-06 15:05:27+00:00,19920.0,61.2,3.8,4.4,0.0,0.0,2.0,2.0,0.1927723545837402,0.0,REGULAR,USD,2024-11-15
NDX241115P19925000,2024-11-06 16:00:31+00:00,19925.0,50.9,3.8,4.6,0.0,0.0,7.0,8.0,0.1933750707244873,0.0,REGULAR,USD,2024-11-15
NDX241115P19930000,2024-11-06 17:24:10+00:00,19930.0,39.2,3.9,4.4,0.0,0.0,3.0,3.0,0.19135330139160156,0.0,REGULAR,USD,2024-11-15
NDX241115P19940000,2024-11-08 14:30:23+00:00,19940.0,10.12,3.9,4.5,-40.18,-79.880714,1.0,2.0,0.19059799888610843,0.0,REGULAR,USD,2024-11-15
NDX241115P19950000,2024-11-08 19:46:19+00:00,19950.0,5.3,4.0,4.6,-7.45,-58.431374,2.0,36.0,0.18982743774414065,0.0,REGULAR,USD,2024-11-15
NDX241115P19960000,2024-11-06 19:14:32+00:00,19960.0,34.25,4.1,4.7,0.0,0.0,6.0,5.0,0.18903398864746096,0.0,REGULAR,USD,2024-11-15
NDX241115P19970000,2024-11-07 16:09:13+00:00,19970.0,16.1,4.2,4.8,0.0,0.0,1.0,8.0,0.18822528091430663,0.0,REGULAR,USD,2024-11-15
NDX241115P19975000,2024-11-07 15:03:08+00:00,19975.0,18.1,4.2,4.8,0.0,0.0,27.0,28.0,0.187508125,0.0,REGULAR,USD,2024-11-15
NDX241115P19980000,2024-11-06 15:39:27+00:00,19980.0,54.5,4.3,4.8,0.0,0.0,3.0,5.0,0.18679096908569337,0.0,REGULAR,USD,2024-11-15
NDX241115P19990000,2024-11-06 17:24:10+00:00,19990.0,44.9,4.3,4.9,0.0,0.0,5.0,8.0,0.18596700271606442,0.0,REGULAR,USD,2024-11-15
NDX241115P20000000,2024-11-08 20:50:00+00:00,20000.0,5.49,4.4,5.0,-6.71,-55.0,16.0,630.0,0.18512777770996092,0.0,REGULAR,USD,2024-11-15
NDX241115P20010000,2024-11-07 16:25:20+00:00,20010.0,16.38,4.5,5.1,0.0,0.0,10.0,12.0,0.1842656647491455,0.0,REGULAR,USD,2024-11-15
NDX241115P20020000,2024-11-06 18:45:27+00:00,20020.0,40.5,4.6,5.2,0.0,0.0,4.0,3.0,0.18338829315185545,0.0,REGULAR,USD,2024-11-15
NDX241115P20025000,2024-11-08 17:31:02+00:00,20025.0,7.0,4.7,5.2,-12.700001,-64.46701,3.0,46.0,0.1826711372375488,0.0,REGULAR,USD,2024-11-15
NDX241115P20030000,2024-11-06 18:45:27+00:00,20030.0,41.4,4.7,5.3,0.0,0.0,1.0,4.0,0.1825032922363281,0.0,REGULAR,USD,2024-11-15
NDX241115P20040000,2024-11-06 15:59:59+00:00,20040.0,8.6,4.9,5.5,-57.300003,-86.94993,3.0,6.0,0.18215234359741211,0.0,REGULAR,USD,2024-11-15
NDX241115P20050000,2024-11-08 20:43:16+00:00,20050.0,6.2,4.9,5.5,-11.2,-64.36782,9.0,54.0,0.18068751449584958,0.0,REGULAR,USD,2024-11-15
NDX241115P20060000,2024-11-07 14:30:16+00:00,20060.0,24.94,5.1,5.6,0.0,0.0,20.0,25.0,0.17976436698913575,0.0,REGULAR,USD,2024-11-15
NDX241115P20075000,2024-11-07 17:36:44+00:00,20075.0,17.6,5.2,5.8,0.0,0.0,63.0,78.0,0.17860471061706543,0.0,REGULAR,USD,2024-11-15
NDX241115P20090000,2024-11-08 19:49:33+00:00,20090.0,6.7,5.4,6.0,-40.6,-85.83509,1.0,10.0,0.17740690765380857,0.0,REGULAR,USD,2024-11-15
NDX241115P20100000,2024-11-08 19:36:24+00:00,20100.0,6.85,5.6,6.1,-7.35,-51.760563,9.0,59.0,0.17641509628295898,0.0,REGULAR,USD,2024-11-15
NDX241115P20110000,2024-11-08 19:49:33+00:00,20110.0,6.99,5.7,6.2,-9.41,-57.37805,1.0,8.0,0.17541565559387207,0.0,REGULAR,USD,2024-11-15
NDX241115P20120000,2024-11-06 16:30:00+00:00,20120.0,63.8,5.8,6.6,0.0,0.0,6.0,10.0,0.17581238014221193,0.0,REGULAR,USD,2024-11-15
NDX241115P20125000,2024-11-08 20:46:03+00:00,20125.0,7.2,5.9,6.4,-7.7,-51.677853,4.0,42.0,0.1741263008117676,0.0,REGULAR,USD,2024-11-15
