contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
XOM241108P00125000,2024-11-08 20:30:49+00:00,125.0,3.8,3.65,4.05,-0.19000006,-4.761906,1.0,9.0,0.485356708984375,1.0,REGULAR,USD,2024-11-08
XOM241108P00126000,2024-11-08 18:04:16+00:00,126.0,5.2,4.45,5.25,-0.7000003,-11.864411,1.0,17.0,0.725588681640625,1.0,REGULAR,USD,2024-11-08
XOM241108P00127000,2024-11-05 15:32:12+00:00,127.0,7.95,5.55,6.4,0.0,0.0,1.0,0.0,0.5664105859375,1.0,REGULAR,USD,2024-11-08
XOM241108P00128000,2024-11-07 14:36:22+00:00,128.0,7.85,6.4,7.4,0.0,0.0,1.0,8.0,1.015629921875,1.0,REGULAR,USD,2024-11-08
XOM241108P00129000,2024-10-31 13:40:37+00:00,129.0,11.0,7.45,8.35,0.0,0.0,1.0,2.0,0.51562984375,1.0,REGULAR,USD,2024-11-08
XOM241108P00130000,2024-11-01 15:06:54+00:00,130.0,13.05,8.4,9.4,0.0,0.0,14.0,0.0,0.5625043750000001,1.0,REGULAR,USD,2024-11-08
XOM241108P00132000,2024-11-07 20:00:06+00:00,132.0,10.79,10.55,11.4,0.0,0.0,1.0,2.0,0.9101571484375,1.0,REGULAR,USD,2024-11-08
XOM241108P00133000,2024-10-16 15:21:59+00:00,133.0,12.21,11.4,12.4,0.0,0.0,1.0,0.0,0.7187528125,1.0,REGULAR,USD,2024-11-08
XOM241108P00135000,2024-11-07 20:00:06+00:00,135.0,13.76,13.45,14.35,0.0,0.0,1.0,3.0,0.8125018749999999,1.0,REGULAR,USD,2024-11-08
XOM241108P00140000,2024-10-21 15:09:29+00:00,140.0,20.05,18.4,19.4,0.0,0.0,,0.0,1.0625046875000002,1.0,REGULAR,USD,2024-11-08
XOM241108P00145000,2024-10-21 15:09:29+00:00,145.0,25.0,23.4,24.4,0.0,0.0,20.0,0.0,1.2812535937499998,1.0,REGULAR,USD,2024-11-08
XOM241108P00150000,2024-10-22 19:55:08+00:00,150.0,29.17,28.15,30.1,0.0,0.0,,0.0,2.281254296875,1.0,REGULAR,USD,2024-11-08
XOM241115P00080000,2024-11-07 14:34:56+00:00,80.0,0.05,0.0,0.05,0.0,0.0,1.0,147.0,1.0859420703125,0.0,REGULAR,USD,2024-11-15
XOM241115P00085000,2024-10-01 15:24:23+00:00,85.0,0.04,0.0,0.58,0.0,0.0,1.0,11.0,1.3339877050781246,0.0,REGULAR,USD,2024-11-15
XOM241115P00090000,2024-10-30 13:31:06+00:00,90.0,0.24,0.0,0.09,0.0,0.0,1.0,157.0,0.8632826171875,0.0,REGULAR,USD,2024-11-15
XOM241115P00095000,2024-11-07 15:32:39+00:00,95.0,0.03,0.0,0.04,0.0,0.0,5.0,732.0,0.6562534375000001,0.0,REGULAR,USD,2024-11-15
XOM241115P00100000,2024-11-08 20:45:12+00:00,100.0,0.02,0.01,0.02,-0.01,-33.333336,48.0,1800.0,0.507817421875,0.0,REGULAR,USD,2024-11-15
XOM241115P00105000,2024-11-08 20:34:48+00:00,105.0,0.02,0.01,0.08,-0.02,-50.0,29.0,21741.0,0.49414568359375005,0.0,REGULAR,USD,2024-11-15
XOM241115P00108000,2024-11-08 20:37:58+00:00,108.0,0.02,0.01,0.02,-0.04,-57.142857,15.0,355.0,0.335944140625,0.0,REGULAR,USD,2024-11-15
XOM241115P00109000,2024-11-08 20:10:48+00:00,109.0,0.04,0.01,0.08,-0.050000004,-55.555557,3.0,523.0,0.38281867187499996,0.0,REGULAR,USD,2024-11-15
XOM241115P00110000,2024-11-08 20:53:28+00:00,110.0,0.03,0.02,0.03,-0.049999997,-62.499996,73.0,5427.0,0.304694453125,0.0,REGULAR,USD,2024-11-15
XOM241115P00111000,2024-11-08 19:44:39+00:00,111.0,0.03,0.03,0.04,-0.049999997,-55.555553,19.0,426.0,0.2910227148437499,0.0,REGULAR,USD,2024-11-15
XOM241115P00112000,2024-11-08 20:36:19+00:00,112.0,0.04,0.03,0.1,-0.060000002,-60.0,61.0,403.0,0.31250687499999996,0.0,REGULAR,USD,2024-11-15
XOM241115P00113000,2024-11-08 20:01:26+00:00,113.0,0.06,0.04,0.06,-0.09,-59.999996,117.0,709.0,0.256843369140625,0.0,REGULAR,USD,2024-11-15
XOM241115P00114000,2024-11-08 19:52:51+00:00,114.0,0.09,0.06,0.08,-0.049999997,-41.666664,64.0,284.0,0.242195078125,0.0,REGULAR,USD,2024-11-15
XOM241115P00115000,2024-11-08 20:57:05+00:00,115.0,0.12,0.1,0.12,-0.080000006,-40.000004,5884.0,8961.0,0.233406103515625,0.0,REGULAR,USD,2024-11-15
XOM241115P00116000,2024-11-08 20:39:11+00:00,116.0,0.18,0.16,0.2,-0.07999998,-30.769224,229.0,710.0,0.2309647216796875,0.0,REGULAR,USD,2024-11-15
XOM241115P00117000,2024-11-08 20:42:10+00:00,117.0,0.31,0.27,0.31,-0.07999998,-19.999996,409.0,734.0,0.225593681640625,0.0,REGULAR,USD,2024-11-15
XOM241115P00118000,2024-11-08 20:51:22+00:00,118.0,0.48,0.44,0.49,-0.13000003,-21.31148,463.0,539.0,0.22412885253906245,0.0,REGULAR,USD,2024-11-15
XOM241115P00119000,2024-11-08 20:59:45+00:00,119.0,0.74,0.69,0.75,-0.110000014,-13.253014,444.0,2419.0,0.2238847143554687,0.0,REGULAR,USD,2024-11-15
XOM241115P00120000,2024-11-08 20:58:39+00:00,120.0,1.14,1.09,1.16,-0.18000007,-13.636369,591.0,4217.0,0.23267368896484375,0.0,REGULAR,USD,2024-11-15
XOM241115P00121000,2024-11-08 20:48:27+00:00,121.0,1.66,1.6,1.69,-0.19000006,-9.359608,178.0,155.0,0.24414818359375,0.0,REGULAR,USD,2024-11-15
XOM241115P00122000,2024-11-08 19:56:39+00:00,122.0,2.23,2.25,2.35,-0.22000003,-8.979593,69.0,95.0,0.260749580078125,1.0,REGULAR,USD,2024-11-15
XOM241115P00123000,2024-11-08 20:41:33+00:00,123.0,3.3,2.93,3.15,-1.05,-24.13793,74.0,134.0,0.28711650390624993,1.0,REGULAR,USD,2024-11-15
XOM241115P00124000,2024-11-08 19:49:34+00:00,124.0,3.95,3.15,4.05,-1.2,-23.300972,3.0,25.0,0.32129584960937496,1.0,REGULAR,USD,2024-11-15
XOM241115P00125000,2024-11-08 20:37:30+00:00,125.0,5.08,4.8,5.05,-0.52,-9.285714,89.0,1237.0,0.36694968994140625,1.0,REGULAR,USD,2024-11-15
XOM241115P00126000,2024-11-08 14:35:43+00:00,126.0,5.95,5.75,6.2,-0.8800001,-12.884336,1.0,7.0,0.43506424316406256,1.0,REGULAR,USD,2024-11-15
XOM241115P00127000,2024-10-28 19:44:49+00:00,127.0,9.1,6.65,7.5,0.0,0.0,11.0,12.0,0.5273484765625001,1.0,REGULAR,USD,2024-11-15
XOM241115P00129000,2024-11-01 16:00:10+00:00,129.0,12.95,8.7,9.5,0.0,0.0,36.0,35.0,0.5376022802734376,1.0,REGULAR,USD,2024-11-15
XOM241115P00130000,2024-11-07 15:12:17+00:00,130.0,10.8,9.3,10.35,0.0,0.0,1.0,214.0,0.5200243310546875,1.0,REGULAR,USD,2024-11-15
XOM241115P00131000,2024-11-01 14:28:13+00:00,131.0,14.45,10.65,11.5,0.0,0.0,3.0,3.0,0.6054726953125001,1.0,REGULAR,USD,2024-11-15
XOM241115P00135000,2024-11-01 18:13:52+00:00,135.0,19.9,14.6,15.45,0.0,0.0,42.0,200.0,0.7290066162109375,1.0,REGULAR,USD,2024-11-15
XOM241115P00140000,2024-11-07 18:55:44+00:00,140.0,19.85,19.6,20.5,0.0,0.0,1.0,59.0,0.8862316064453124,1.0,REGULAR,USD,2024-11-15
XOM241115P00145000,2024-10-21 13:32:41+00:00,145.0,24.59,24.4,25.3,0.0,0.0,5.0,58.0,0.971679970703125,1.0,REGULAR,USD,2024-11-15
XOM241115P00150000,2024-10-07 14:27:16+00:00,150.0,24.6,0.0,0.0,0.0,0.0,39.0,41.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-11-15
XOM241115P00155000,2024-10-07 18:48:01+00:00,155.0,29.9,33.75,34.7,0.0,0.0,10.0,10.0,0.965820654296875,1.0,REGULAR,USD,2024-11-15
XOM241122P00085000,2024-11-08 20:39:05+00:00,85.0,0.02,0.0,0.03,0.0,0.0,17.0,2.0,0.648441015625,0.0,REGULAR,USD,2024-11-22
XOM241122P00090000,2024-11-08 19:49:06+00:00,90.0,0.02,0.0,0.02,0.0,0.0,7.0,22.0,0.5312546875,0.0,REGULAR,USD,2024-11-22
XOM241122P00095000,2024-11-08 16:58:18+00:00,95.0,0.02,0.0,0.02,0.0,0.0,15.0,54.0,0.476567734375,0.0,REGULAR,USD,2024-11-22
XOM241122P00100000,2024-11-07 16:18:24+00:00,100.0,0.03,0.01,0.05,0.0,0.0,3.0,52.0,0.4335994140625,0.0,REGULAR,USD,2024-11-22
XOM241122P00105000,2024-11-08 16:26:56+00:00,105.0,0.06,0.02,0.07,-0.010000002,-14.285716,2.0,139.0,0.35352208984374994,0.0,REGULAR,USD,2024-11-22
XOM241122P00107000,2024-11-07 16:45:15+00:00,107.0,0.32,0.03,0.21,0.0,0.0,16.0,29.0,0.383795224609375,0.0,REGULAR,USD,2024-11-22
XOM241122P00108000,2024-11-08 20:38:06+00:00,108.0,0.08,0.05,0.09,-0.120000005,-60.0,1.0,73.0,0.30664755859375,0.0,REGULAR,USD,2024-11-22
XOM241122P00109000,2024-11-08 18:04:13+00:00,109.0,0.08,0.07,0.1,-0.020000003,-20.000002,2.0,107.0,0.2910227148437499,0.0,REGULAR,USD,2024-11-22
XOM241122P00110000,2024-11-08 20:52:33+00:00,110.0,0.09,0.07,0.11,-0.029999994,-24.999994,9.0,206.0,0.274421318359375,0.0,REGULAR,USD,2024-11-22
XOM241122P00111000,2024-11-06 16:46:30+00:00,111.0,0.16,0.07,0.15,-0.030000001,-15.789474,2.0,107.0,0.2700268310546875,0.0,REGULAR,USD,2024-11-22
XOM241122P00112000,2024-11-08 20:55:21+00:00,112.0,0.13,0.11,0.16,-0.08,-38.095238,56.0,280.0,0.25098405273437496,0.0,REGULAR,USD,2024-11-22
XOM241122P00113000,2024-11-08 20:40:14+00:00,113.0,0.19,0.16,0.2,-0.030000001,-13.043478,55.0,125.0,0.24073024902343748,0.0,REGULAR,USD,2024-11-22
XOM241122P00114000,2024-11-08 20:39:16+00:00,114.0,0.26,0.21,0.26,0.019999996,8.333331,34.0,103.0,0.23242955078125,0.0,REGULAR,USD,2024-11-22
XOM241122P00115000,2024-11-08 20:55:55+00:00,115.0,0.34,0.31,0.35,-0.03999999,-10.526314,30.0,268.0,0.2260819580078125,0.0,REGULAR,USD,2024-11-22
XOM241122P00116000,2024-11-08 20:51:26+00:00,116.0,0.47,0.43,0.47,-0.13000003,-21.66667,40.0,88.0,0.22022264160156246,0.0,REGULAR,USD,2024-11-22
XOM241122P00117000,2024-11-08 20:52:33+00:00,117.0,0.63,0.6,0.65,-0.06999999,-9.722221,51.0,158.0,0.21753712158203126,0.0,REGULAR,USD,2024-11-22
XOM241122P00118000,2024-11-08 20:55:55+00:00,118.0,0.89,0.83,0.9,-0.08000004,-8.247426,53.0,266.0,0.21704884521484374,0.0,REGULAR,USD,2024-11-22
XOM241122P00119000,2024-11-08 20:17:26+00:00,119.0,1.17,1.15,1.22,-0.18000007,-13.333339,20.0,95.0,0.2172929833984375,0.0,REGULAR,USD,2024-11-22
XOM241122P00120000,2024-11-08 19:47:25+00:00,120.0,1.62,1.55,1.63,0.049999952,3.1847103,82.0,455.0,0.21949022705078125,0.0,REGULAR,USD,2024-11-22
XOM241122P00121000,2024-11-08 20:33:54+00:00,121.0,2.15,2.06,2.14,-0.089999914,-4.0178533,72.0,119.0,0.22412885253906245,0.0,REGULAR,USD,2024-11-22
XOM241122P00122000,2024-11-07 20:18:47+00:00,122.0,2.58,2.65,2.75,0.0,0.0,19.0,86.0,0.23169713623046873,1.0,REGULAR,USD,2024-11-22
XOM241122P00123000,2024-11-08 20:35:02+00:00,123.0,3.53,3.35,3.45,0.23000002,6.9696975,14.0,42.0,0.24195093994140626,1.0,REGULAR,USD,2024-11-22
XOM241122P00124000,2024-11-07 20:07:06+00:00,124.0,4.6,4.1,4.25,0.5699997,14.143912,1.0,34.0,0.2572095764160156,1.0,REGULAR,USD,2024-11-22
XOM241122P00125000,2024-11-08 18:51:38+00:00,125.0,5.05,4.95,5.1,-3.0500002,-37.654324,10.0,25.0,0.2739330419921875,1.0,REGULAR,USD,2024-11-22
XOM241122P00126000,2024-11-06 20:50:07+00:00,126.0,5.8,5.05,6.4,0.0,0.0,1.0,37.0,0.3415593188476562,1.0,REGULAR,USD,2024-11-22
XOM241122P00127000,2024-11-06 19:07:50+00:00,127.0,6.42,6.45,7.4,0.0,0.0,11.0,18.0,0.37305314453125,1.0,REGULAR,USD,2024-11-22
XOM241122P00128000,2024-11-06 19:08:19+00:00,128.0,7.28,7.4,8.3,0.0,0.0,11.0,16.0,0.39063109375,1.0,REGULAR,USD,2024-11-22
XOM241122P00129000,2024-11-08 20:24:47+00:00,129.0,8.78,8.75,9.3,-2.4099998,-21.537086,1.0,1.0,0.41919526123046874,1.0,REGULAR,USD,2024-11-22
XOM241122P00130000,2024-10-30 17:16:37+00:00,130.0,13.73,9.7,10.35,0.0,0.0,1.0,2.0,0.45361874511718747,1.0,REGULAR,USD,2024-11-22
XOM241122P00131000,2024-11-08 20:24:47+00:00,131.0,10.67,9.8,11.3,-2.33,-17.923077,1.0,3.0,0.4738822143554688,1.0,REGULAR,USD,2024-11-22
XOM241122P00133000,2024-11-06 19:08:19+00:00,133.0,12.15,12.65,13.3,0.0,0.0,11.0,11.0,0.5256395092773438,1.0,REGULAR,USD,2024-11-22
XOM241122P00134000,2024-10-28 17:37:48+00:00,134.0,16.02,13.6,14.3,0.0,0.0,11.0,1.0,0.5505416040039064,1.0,REGULAR,USD,2024-11-22
XOM241122P00135000,2024-11-04 18:51:18+00:00,135.0,17.57,14.65,15.3,0.0,0.0,20.0,10.0,0.524418818359375,1.0,REGULAR,USD,2024-11-22
XOM241122P00140000,2024-10-21 19:30:57+00:00,140.0,20.15,19.65,20.3,0.0,0.0,10.0,3.0,0.6340368627929689,1.0,REGULAR,USD,2024-11-22
XOM241129P00095000,2024-11-07 15:03:31+00:00,95.0,0.02,0.0,0.02,0.0,0.0,5.0,16.0,0.39453730468750003,0.0,REGULAR,USD,2024-11-29
XOM241129P00100000,2024-11-08 17:16:37+00:00,100.0,0.04,0.01,0.23,0.02,100.0,8.0,29.0,0.459966337890625,0.0,REGULAR,USD,2024-11-29
XOM241129P00105000,2024-11-08 20:44:55+00:00,105.0,0.06,0.03,0.12,-0.02,-25.0,8.0,206.0,0.3193427441406249,0.0,REGULAR,USD,2024-11-29
XOM241129P00106000,2024-11-07 16:48:45+00:00,106.0,0.36,0.03,0.12,0.0,0.0,8.0,8.0,0.301764794921875,0.0,REGULAR,USD,2024-11-29
XOM241129P00107000,2024-11-08 16:33:26+00:00,107.0,0.12,0.03,0.12,-0.35,-74.46809,3.0,33.0,0.2841868457031249,0.0,REGULAR,USD,2024-11-29
XOM241129P00108000,2024-11-08 16:35:42+00:00,108.0,0.13,0.05,0.13,-0.09,-40.909092,1.0,87.0,0.270515107421875,0.0,REGULAR,USD,2024-11-29
XOM241129P00109000,2024-11-07 16:49:01+00:00,109.0,0.18,0.05,0.18,0.0,0.0,16.0,51.0,0.2695385546875,0.0,REGULAR,USD,2024-11-29
XOM241129P00110000,2024-11-08 17:06:36+00:00,110.0,0.16,0.1,0.17,-0.040000007,-20.000002,72.0,223.0,0.2475661181640625,0.0,REGULAR,USD,2024-11-29
XOM241129P00111000,2024-11-08 16:06:26+00:00,111.0,0.21,0.16,0.2,-0.02000001,-8.695656,5.0,136.0,0.23731231445312498,0.0,REGULAR,USD,2024-11-29
XOM241129P00112000,2024-11-08 20:29:58+00:00,112.0,0.22,0.21,0.24,-0.08000001,-26.666668,32.0,136.0,0.2280350634765625,0.0,REGULAR,USD,2024-11-29
XOM241129P00113000,2024-11-08 20:40:49+00:00,113.0,0.29,0.26,0.31,-0.030000001,-9.375,10.0,271.0,0.2224198852539062,0.0,REGULAR,USD,2024-11-29
XOM241129P00114000,2024-11-08 19:22:34+00:00,114.0,0.41,0.35,0.41,-0.20000002,-32.78689,4.0,186.0,0.21875781249999998,0.0,REGULAR,USD,2024-11-29
XOM241129P00115000,2024-11-08 20:28:59+00:00,115.0,0.47,0.48,0.53,-0.07000002,-12.962967,108.0,354.0,0.213875048828125,0.0,REGULAR,USD,2024-11-29
XOM241129P00116000,2024-11-08 16:53:29+00:00,116.0,0.83,0.63,0.7,-0.02000004,-2.3529458,30.0,126.0,0.21143366699218746,0.0,REGULAR,USD,2024-11-29
XOM241129P00117000,2024-11-08 20:28:51+00:00,117.0,0.87,0.84,0.91,-0.14999998,-14.705881,31.0,260.0,0.2087481469726562,0.0,REGULAR,USD,2024-11-29
XOM241129P00118000,2024-11-08 20:55:55+00:00,118.0,1.15,1.11,1.19,-0.05000007,-4.166672,63.0,160.0,0.20801573242187496,0.0,REGULAR,USD,2024-11-29
XOM241129P00119000,2024-11-08 19:26:09+00:00,119.0,1.54,1.44,1.53,0.029999971,1.9867531,15.0,92.0,0.20764952514648435,0.0,REGULAR,USD,2024-11-29
XOM241129P00120000,2024-11-08 18:27:44+00:00,120.0,2.08,1.85,1.93,-0.05000019,-2.3474267,36.0,143.0,0.20703917968749996,0.0,REGULAR,USD,2024-11-29
XOM241129P00121000,2024-11-08 20:32:26+00:00,121.0,2.44,2.35,2.45,-0.01999998,-0.81300735,6.0,64.0,0.21131159790039059,0.0,REGULAR,USD,2024-11-29
XOM241129P00122000,2024-11-08 20:26:39+00:00,122.0,2.95,2.91,3.05,0.08000016,2.7874622,44.0,20.0,0.21680470703125,1.0,REGULAR,USD,2024-11-29
XOM241129P00123000,2024-10-31 17:25:20+00:00,123.0,7.4,3.55,3.7,0.0,0.0,1.0,10.0,0.22168747070312497,1.0,REGULAR,USD,2024-11-29
XOM241129P00124000,2024-10-31 18:33:15+00:00,124.0,8.4,4.3,4.45,0.0,0.0,2.0,5.0,0.23072058349609376,1.0,REGULAR,USD,2024-11-29
XOM241129P00125000,2024-10-31 14:54:08+00:00,125.0,8.35,5.1,6.35,0.0,0.0,1.0,2.0,0.34168138793945313,1.0,REGULAR,USD,2024-11-29
XOM241129P00126000,2024-10-11 18:01:07+00:00,126.0,5.55,5.95,6.15,0.0,0.0,,7.0,0.2573316455078125,1.0,REGULAR,USD,2024-11-29
XOM241129P00127000,2024-10-14 19:31:20+00:00,127.0,6.15,6.85,7.35,0.0,0.0,2.0,8.0,0.30298548583984375,1.0,REGULAR,USD,2024-11-29
XOM241129P00130000,2024-10-10 17:42:16+00:00,130.0,8.49,9.7,10.35,0.0,0.0,,1.0,0.3745179736328125,1.0,REGULAR,USD,2024-11-29
XOM241206P00095000,2024-11-04 18:14:30+00:00,95.0,0.08,0.0,0.75,0.0,0.0,26.0,37.0,0.5376022802734376,0.0,REGULAR,USD,2024-12-06
XOM241206P00100000,2024-11-08 16:02:53+00:00,100.0,0.06,0.02,0.05,-0.030000005,-33.333336,66.0,113.0,0.31250687499999996,0.0,REGULAR,USD,2024-12-06
XOM241206P00105000,2024-11-06 17:25:26+00:00,105.0,0.16,0.04,0.38,0.0,0.0,7.0,251.0,0.3530338134765625,0.0,REGULAR,USD,2024-12-06
XOM241206P00106000,2024-11-07 19:56:11+00:00,106.0,0.13,0.04,0.15,0.0,0.0,32.0,17.0,0.2739330419921875,0.0,REGULAR,USD,2024-12-06
XOM241206P00108000,2024-11-08 19:05:04+00:00,108.0,0.17,0.14,0.34,-0.08,-32.0,5.0,49.0,0.28955788574218744,0.0,REGULAR,USD,2024-12-06
XOM241206P00109000,2024-11-07 18:53:52+00:00,109.0,0.25,0.16,0.21,0.0,0.0,3.0,5.0,0.24268335449218748,0.0,REGULAR,USD,2024-12-06
XOM241206P00110000,2024-11-08 15:39:11+00:00,110.0,0.23,0.2,0.26,-0.019999996,-7.999998,14.0,49.0,0.23731231445312498,0.0,REGULAR,USD,2024-12-06
XOM241206P00111000,2024-11-07 17:50:12+00:00,111.0,0.39,0.27,0.3,0.0,0.0,2.0,26.0,0.2280350634765625,0.0,REGULAR,USD,2024-12-06
XOM241206P00112000,2024-11-07 15:41:38+00:00,112.0,0.53,0.34,0.39,0.029999971,5.9999943,3.0,26.0,0.225593681640625,0.0,REGULAR,USD,2024-12-06
XOM241206P00113000,2024-11-08 15:26:52+00:00,113.0,0.6,0.43,0.49,0.110000014,22.448982,3.0,17.0,0.22144333251953124,0.0,REGULAR,USD,2024-12-06
XOM241206P00114000,2024-11-08 16:36:23+00:00,114.0,0.6,0.55,0.62,-0.099999964,-14.285709,16.0,261.0,0.2180253979492187,0.0,REGULAR,USD,2024-12-06
XOM241206P00115000,2024-11-08 20:13:36+00:00,115.0,0.72,0.71,0.77,-0.01999998,-2.7027001,23.0,88.0,0.213875048828125,0.0,REGULAR,USD,2024-12-06
XOM241206P00116000,2024-11-08 18:39:49+00:00,116.0,1.0,0.9,0.99,0.0,0.0,142.0,726.0,0.2133867724609375,0.0,REGULAR,USD,2024-12-06
XOM241206P00117000,2024-11-08 16:13:41+00:00,117.0,1.37,1.14,1.22,0.110000014,8.730161,28.0,98.0,0.20996883789062498,0.0,REGULAR,USD,2024-12-06
XOM241206P00118000,2024-11-08 19:36:29+00:00,118.0,1.47,1.43,1.52,-0.16999996,-10.303028,9.0,240.0,0.2087481469726562,0.0,REGULAR,USD,2024-12-06
XOM241206P00119000,2024-11-08 15:33:49+00:00,119.0,2.2,1.77,1.88,0.45000005,25.714289,15.0,95.0,0.2082598706054687,0.0,REGULAR,USD,2024-12-06
XOM241206P00120000,2024-11-08 20:43:16+00:00,120.0,2.32,2.02,2.3,-0.17000008,-6.6929164,36.0,32.0,0.20813780151367184,0.0,REGULAR,USD,2024-12-06
XOM241206P00122000,2024-11-07 19:04:42+00:00,122.0,3.4,3.2,3.35,0.0,0.0,66.0,70.0,0.21094539062499998,1.0,REGULAR,USD,2024-12-06
XOM241206P00125000,2024-10-30 17:16:24+00:00,125.0,9.15,5.3,5.5,0.0,0.0,,2.0,0.23023230712890624,1.0,REGULAR,USD,2024-12-06
XOM241206P00135000,2024-11-07 20:00:06+00:00,135.0,14.57,14.6,15.3,0.0,0.0,1.0,3.0,0.41358008300781246,1.0,REGULAR,USD,2024-12-06
XOM241213P00105000,2024-11-08 20:09:18+00:00,105.0,0.16,0.15,0.45,-0.07000001,-30.434786,3.0,26.0,0.33008482421874996,0.0,REGULAR,USD,2024-12-13
XOM241213P00109000,2024-11-06 16:59:48+00:00,109.0,0.42,0.26,0.32,0.0,0.0,1.0,23.0,0.24024197265624997,0.0,REGULAR,USD,2024-12-13
XOM241213P00110000,2024-11-08 18:26:59+00:00,110.0,0.39,0.32,0.38,-0.120000005,-23.529411,2.0,29.0,0.23438265625,0.0,REGULAR,USD,2024-12-13
XOM241213P00111000,2024-11-07 14:41:33+00:00,111.0,0.64,0.4,0.57,0.0,0.0,1.0,10.0,0.24463645996093752,0.0,REGULAR,USD,2024-12-13
XOM241213P00112000,2024-11-08 19:54:19+00:00,112.0,0.51,0.31,0.67,-0.050000012,-8.928573,3.0,15.0,0.2387771435546875,0.0,REGULAR,USD,2024-12-13
XOM241213P00113000,2024-11-08 20:47:25+00:00,113.0,0.69,0.62,0.69,-0.23000002,-25.000002,6.0,9.0,0.2224198852539062,0.0,REGULAR,USD,2024-12-13
XOM241213P00114000,2024-11-08 19:54:19+00:00,114.0,0.76,0.74,0.83,-0.030000031,-3.7974722,18.0,9.0,0.21778125976562498,0.0,REGULAR,USD,2024-12-13
XOM241213P00115000,2024-11-08 20:35:07+00:00,115.0,1.02,0.93,1.02,-0.33000004,-24.444447,6.0,21.0,0.21546194702148438,0.0,REGULAR,USD,2024-12-13
XOM241213P00117000,2024-11-08 20:20:34+00:00,117.0,1.45,1.38,1.57,0.0,0.0,3.0,42.0,0.2157060852050781,0.0,REGULAR,USD,2024-12-13
XOM241213P00118000,2024-11-08 17:17:14+00:00,118.0,2.12,1.63,1.86,0.13999987,7.0707,16.0,43.0,0.21204401245117185,0.0,REGULAR,USD,2024-12-13
XOM241213P00120000,2024-11-08 20:31:31+00:00,120.0,2.67,2.35,2.65,-0.07999992,-2.9090881,20.0,41.0,0.21021297607421874,0.0,REGULAR,USD,2024-12-13
XOM241213P00125000,2024-11-01 19:50:35+00:00,125.0,11.14,5.55,5.7,0.0,0.0,1.0,1.0,0.2211991943359375,1.0,REGULAR,USD,2024-12-13
XOM241220P00050000,2024-05-20 17:42:56+00:00,50.0,0.03,0.0,0.14,0.0,0.0,1.0,13.0,1.0625046875000002,0.0,REGULAR,USD,2024-12-20
XOM241220P00055000,2024-03-05 14:39:52+00:00,55.0,0.11,0.0,0.15,0.0,0.0,6.0,12.0,0.96289099609375,0.0,REGULAR,USD,2024-12-20
XOM241220P00060000,2024-11-01 14:34:35+00:00,60.0,0.01,0.01,0.02,0.0,0.0,2.0,366.0,0.726565234375,0.0,REGULAR,USD,2024-12-20
XOM241220P00065000,2024-11-08 16:25:35+00:00,65.0,0.02,0.0,0.23,-0.06,-75.0,1.0,25.0,0.8183611914062499,0.0,REGULAR,USD,2024-12-20
XOM241220P00070000,2024-10-23 13:48:59+00:00,70.0,0.02,0.0,0.33,0.0,0.0,1.0,138.0,0.7675804492187501,0.0,REGULAR,USD,2024-12-20
XOM241220P00075000,2024-11-07 15:39:39+00:00,75.0,0.02,0.01,0.03,-0.01,-33.333336,2.0,418.0,0.523442265625,0.0,REGULAR,USD,2024-12-20
XOM241220P00080000,2024-11-04 17:19:39+00:00,80.0,0.04,0.01,0.07,0.0,0.0,46.0,585.0,0.5312546875,0.0,REGULAR,USD,2024-12-20
XOM241220P00085000,2024-11-06 18:06:45+00:00,85.0,0.03,0.0,0.4,0.0,0.0,3.0,809.0,0.5390671093750001,0.0,REGULAR,USD,2024-12-20
XOM241220P00090000,2024-11-08 19:44:25+00:00,90.0,0.05,0.05,0.12,0.0,0.0,1.0,2479.0,0.42676354492187507,0.0,REGULAR,USD,2024-12-20
XOM241220P00095000,2024-11-08 20:58:18+00:00,95.0,0.07,0.07,0.1,-0.009999998,-12.499997,19.0,3341.0,0.348639326171875,0.0,REGULAR,USD,2024-12-20
XOM241220P00100000,2024-11-08 17:56:49+00:00,100.0,0.12,0.11,0.14,0.0,0.0,45.0,9794.0,0.3007882421875,0.0,REGULAR,USD,2024-12-20
XOM241220P00105000,2024-11-08 20:45:51+00:00,105.0,0.2,0.2,0.26,-0.08999999,-31.034481,53.0,6198.0,0.2661206201171875,0.0,REGULAR,USD,2024-12-20
XOM241220P00110000,2024-11-08 20:37:41+00:00,110.0,0.47,0.47,0.49,-0.109999985,-18.032784,2771.0,15390.0,0.22974403076171873,0.0,REGULAR,USD,2024-12-20
XOM241220P00115000,2024-11-08 20:59:00+00:00,115.0,1.21,1.17,1.22,-0.049999952,-3.9682503,159.0,12791.0,0.2133867724609375,0.0,REGULAR,USD,2024-12-20
XOM241220P00120000,2024-11-08 20:53:50+00:00,120.0,2.9,2.77,2.89,0.0,0.0,1206.0,3611.0,0.20703917968749996,0.0,REGULAR,USD,2024-12-20
XOM241220P00125000,2024-11-08 20:59:12+00:00,125.0,5.8,5.7,5.9,0.10000038,1.7543927,22.0,1429.0,0.21546194702148438,1.0,REGULAR,USD,2024-12-20
